map	estimate	variance	sdm_z
<i>&beta;</i><sub>0</sub>	0.140571	NA	NA
Hedges' <i>g</i>	0.020350	0.000576	0.837580
uncorrp	0.787818	NA	NA
uncorrp_neg	0.212182	NA	NA
MyLinearModel_<i>&tau;</i><sup>2</sup>	0.001659	NA	NA
MyLinearModel_<i>H</i><sup>2</sup>	1.040300	NA	NA
MyLinearModel_<i>I</i><sup>2</sup>	3.802484	NA	NA
MyLinearModel_<i>Q</i><sup>2</sup>	108.810051	NA	-1.099135
corrp_voxel	0.170364	NA	NA
corrp_voxel_neg	0.000000	NA	NA
corrp_tfce	0.999000	NA	NA
corrp_tfce_neg	0.554000	NA	NA
Aarts2008_adults_I00000	0.450040	0.094281	NA
Aarts2008_adults_I00001	0.410134	0.092412	NA
Aarts2008_adults_I00002	0.273916	0.089135	NA
Aarts2008_adults_I00003	0.367415	0.090618	NA
Aarts2008_adults_I00004	-0.205080	0.087182	NA
Aarts2008_adults_I00005	0.316086	0.091350	NA
Aarts2008_adults_I00006	-0.114904	0.085362	NA
Aarts2008_adults_I00007	0.332557	0.090646	NA
Aarts2008_adults_I00008	0.335418	0.090640	NA
Aarts2008_adults_I00009	0.332674	0.090855	NA
Aarts2008_adults_I00010	-0.033857	0.085985	NA
Aarts2008_adults_I00011	-0.123554	0.085437	NA
Aarts2008_adults_I00012	0.319278	0.090281	NA
Aarts2008_adults_I00013	-0.029237	0.085757	NA
Aarts2008_adults_I00014	-0.241008	0.086503	NA
Aarts2008_adults_I00015	-0.067046	0.086410	NA
Aarts2008_adults_I00016	0.331471	0.089289	NA
Aarts2008_adults_I00017	0.384369	0.093671	NA
Aarts2008_adults_I00018	-0.162328	0.086277	NA
Aarts2008_adults_I00019	-0.071695	0.084887	NA
Aarts2008_adults_I00020	-0.112999	0.086415	NA
Aarts2008_adults_I00021	0.330223	0.090348	NA
Aarts2008_adults_I00022	0.307611	0.091030	NA
Aarts2008_adults_I00023	-0.153731	0.085813	NA
Aarts2008_adults_I00024	0.355197	0.091570	NA
Aarts2008_adults_I00025	-0.098587	0.083874	NA
Aarts2008_adults_I00026	0.464376	0.094968	NA
Aarts2008_adults_I00027	0.366862	0.093300	NA
Aarts2008_adults_I00028	-0.049797	0.084910	NA
Aarts2008_adults_I00029	0.289341	0.090398	NA
Aarts2008_adults_I00030	0.383482	0.091300	NA
Aarts2008_adults_I00031	0.456778	0.094604	NA
Aarts2008_adults_I00032	0.306759	0.090613	NA
Aarts2008_adults_I00033	-0.102923	0.085476	NA
Aarts2008_adults_I00034	-0.081571	0.086278	NA
Aarts2008_adults_I00035	0.325657	0.091920	NA
Aarts2008_adults_I00036	0.347486	0.091362	NA
Aarts2008_adults_I00037	0.281729	0.090035	NA
Aarts2008_adults_I00038	-0.133680	0.085835	NA
Aarts2008_adults_I00039	-0.042408	0.084591	NA
Aarts2008_adults_I00040	0.357769	0.091729	NA
Aarts2008_adults_I00041	0.315322	0.090175	NA
Aarts2008_adults_I00042	-0.107157	0.085424	NA
Aarts2008_adults_I00043	0.197695	0.089574	NA
Aarts2008_adults_I00044	-0.134948	0.085678	NA
Aarts2008_adults_I00045	-0.073324	0.086042	NA
Aarts2008_adults_I00046	0.307427	0.089659	NA
Aarts2008_adults_I00047	0.362066	0.091653	NA
Aarts2008_adults_I00048	0.345501	0.091038	NA
Aarts2008_adults_I00049	0.305238	0.090859	NA
Adleman2002_adults_I00000	0.293755	0.096126	NA
Adleman2002_adults_I00001	-0.102474	0.093609	NA
Adleman2002_adults_I00002	0.257105	0.094907	NA
Adleman2002_adults_I00003	0.263411	0.095107	NA
Adleman2002_adults_I00004	0.269700	0.095309	NA
Adleman2002_adults_I00005	0.202790	0.095399	NA
Adleman2002_adults_I00006	0.301743	0.096413	NA
Adleman2002_adults_I00007	0.232829	0.095332	NA
Adleman2002_adults_I00008	-0.156020	0.093390	NA
Adleman2002_adults_I00009	0.285850	0.095849	NA
Adleman2002_adults_I00010	-0.088275	0.093288	NA
Adleman2002_adults_I00011	-0.121316	0.092893	NA
Adleman2002_adults_I00012	-0.091393	0.093304	NA
Adleman2002_adults_I00013	0.276106	0.095517	NA
Adleman2002_adults_I00014	-0.144821	0.093309	NA
Adleman2002_adults_I00015	0.233747	0.095360	NA
Adleman2002_adults_I00016	0.223590	0.095966	NA
Adleman2002_adults_I00017	0.230193	0.095196	NA
Adleman2002_adults_I00018	0.252593	0.095897	NA
Adleman2002_adults_I00019	0.247859	0.095778	NA
Adleman2002_adults_I00020	0.288712	0.095952	NA
Adleman2002_adults_I00021	0.247707	0.095784	NA
Adleman2002_adults_I00022	0.240361	0.095517	NA
Adleman2002_adults_I00023	0.291855	0.096059	NA
Adleman2002_adults_I00024	-0.118368	0.093822	NA
Adleman2002_adults_I00025	-0.160175	0.093580	NA
Adleman2002_adults_I00026	-0.088997	0.093370	NA
Adleman2002_adults_I00027	-0.096974	0.093436	NA
Adleman2002_adults_I00028	0.278304	0.096697	NA
Adleman2002_adults_I00029	0.199141	0.095271	NA
Adleman2002_adults_I00030	0.237515	0.096290	NA
Adleman2002_adults_I00031	-0.125122	0.092936	NA
Adleman2002_adults_I00032	0.269416	0.095297	NA
Adleman2002_adults_I00033	-0.141858	0.093196	NA
Adleman2002_adults_I00034	0.267347	0.095231	NA
Adleman2002_adults_I00035	0.230344	0.095183	NA
Adleman2002_adults_I00036	-0.149711	0.093451	NA
Adleman2002_adults_I00037	0.181316	0.094822	NA
Adleman2002_adults_I00038	0.234180	0.095333	NA
Adleman2002_adults_I00039	0.232146	0.095325	NA
Adleman2002_adults_I00040	0.221160	0.094981	NA
Adleman2002_adults_I00041	-0.168082	0.093733	NA
Adleman2002_adults_I00042	0.184430	0.095065	NA
Adleman2002_adults_I00043	0.277828	0.095577	NA
Adleman2002_adults_I00044	0.256659	0.095939	NA
Adleman2002_adults_I00045	0.246139	0.095601	NA
Adleman2002_adults_I00046	0.190713	0.095093	NA
Adleman2002_adults_I00047	0.291458	0.096045	NA
Adleman2002_adults_I00048	0.189055	0.095249	NA
Adleman2002_adults_I00049	-0.128864	0.092999	NA
Andrews-Hanna2011_children_I00000	0.230483	0.032159	NA
Andrews-Hanna2011_children_I00001	0.205883	0.032125	NA
Andrews-Hanna2011_children_I00002	-0.030123	0.031559	NA
Andrews-Hanna2011_children_I00003	0.187025	0.032124	NA
Andrews-Hanna2011_children_I00004	0.228270	0.032142	NA
Andrews-Hanna2011_children_I00005	0.236246	0.032204	NA
