map	estimate	variance	sdm_z
<i>&beta;</i><sub>0</sub>	0.178962	NA	NA
Hedges' <i>g</i>	0.021572	0.000631	0.875238
uncorrp	0.755309	NA	NA
uncorrp_neg	0.244690	NA	NA
MyLinearModel_<i>&tau;</i><sup>2</sup>	0.005940	NA	NA
MyLinearModel_<i>H</i><sup>2</sup>	1.144192	NA	NA
MyLinearModel_<i>I</i><sup>2</sup>	11.181729	NA	NA
MyLinearModel_<i>Q</i><sup>2</sup>	111.831139	NA	-0.962936
corrp_voxel	0.308607	NA	NA
corrp_voxel_neg	-0.000002	NA	NA
corrp_tfce	0.999010	NA	NA
corrp_tfce_neg	0.553418	NA	NA
Aarts2008_adults_I00000	0.225149	0.090198	NA
Aarts2008_adults_I00001	0.179620	0.089655	NA
Aarts2008_adults_I00002	0.302483	0.091935	NA
Aarts2008_adults_I00003	0.223595	0.090381	NA
Aarts2008_adults_I00004	0.247504	0.090517	NA
Aarts2008_adults_I00005	0.246527	0.090736	NA
Aarts2008_adults_I00006	0.112944	0.088936	NA
Aarts2008_adults_I00007	0.233257	0.090572	NA
Aarts2008_adults_I00008	0.253578	0.091194	NA
Aarts2008_adults_I00009	0.228532	0.090139	NA
Aarts2008_adults_I00010	0.171723	0.089422	NA
Aarts2008_adults_I00011	0.161129	0.089502	NA
Aarts2008_adults_I00012	0.120975	0.088679	NA
Aarts2008_adults_I00013	0.214842	0.089800	NA
Aarts2008_adults_I00014	0.194647	0.090632	NA
Aarts2008_adults_I00015	0.188371	0.089507	NA
Aarts2008_adults_I00016	0.063246	0.088061	NA
Aarts2008_adults_I00017	0.159325	0.089385	NA
Aarts2008_adults_I00018	0.232527	0.090533	NA
Aarts2008_adults_I00019	0.274195	0.091340	NA
Aarts2008_adults_I00020	0.094378	0.088195	NA
Aarts2008_adults_I00021	0.175581	0.089804	NA
Aarts2008_adults_I00022	0.305115	0.091862	NA
Aarts2008_adults_I00023	0.278982	0.091527	NA
Aarts2008_adults_I00024	0.161538	0.089711	NA
Aarts2008_adults_I00025	0.267475	0.091424	NA
Aarts2008_adults_I00026	0.210125	0.090083	NA
Aarts2008_adults_I00027	0.059452	0.088151	NA
Aarts2008_adults_I00028	0.100035	0.088401	NA
Aarts2008_adults_I00029	0.182502	0.089577	NA
Aarts2008_adults_I00030	0.304956	0.092025	NA
Aarts2008_adults_I00031	0.147053	0.088924	NA
Aarts2008_adults_I00032	0.232611	0.090242	NA
Aarts2008_adults_I00033	0.098134	0.088013	NA
Aarts2008_adults_I00034	0.218037	0.090048	NA
Aarts2008_adults_I00035	0.139069	0.088868	NA
Aarts2008_adults_I00036	0.139763	0.088799	NA
Aarts2008_adults_I00037	0.038171	0.087542	NA
Aarts2008_adults_I00038	0.144395	0.088754	NA
Aarts2008_adults_I00039	0.236755	0.090311	NA
Aarts2008_adults_I00040	0.230822	0.090814	NA
Aarts2008_adults_I00041	0.241212	0.090811	NA
Aarts2008_adults_I00042	0.163780	0.089374	NA
Aarts2008_adults_I00043	0.253495	0.090583	NA
Aarts2008_adults_I00044	0.176906	0.089869	NA
Aarts2008_adults_I00045	0.147389	0.089313	NA
Aarts2008_adults_I00046	0.177560	0.089798	NA
Aarts2008_adults_I00047	0.233023	0.090960	NA
Aarts2008_adults_I00048	0.238413	0.090803	NA
Aarts2008_adults_I00049	0.263341	0.091583	NA
Adleman2002_adults_I00000	0.204761	0.095554	NA
Adleman2002_adults_I00001	0.069069	0.094587	NA
Adleman2002_adults_I00002	0.143517	0.095077	NA
Adleman2002_adults_I00003	0.109956	0.094828	NA
Adleman2002_adults_I00004	0.071329	0.094529	NA
Adleman2002_adults_I00005	0.001794	0.094116	NA
Adleman2002_adults_I00006	0.146780	0.094987	NA
Adleman2002_adults_I00007	0.102318	0.094771	NA
Adleman2002_adults_I00008	0.113980	0.094959	NA
Adleman2002_adults_I00009	0.107257	0.094791	NA
Adleman2002_adults_I00010	0.148977	0.095162	NA
Adleman2002_adults_I00011	0.151000	0.095281	NA
Adleman2002_adults_I00012	0.068048	0.094466	NA
Adleman2002_adults_I00013	0.141547	0.095063	NA
Adleman2002_adults_I00014	0.199390	0.095536	NA
Adleman2002_adults_I00015	0.186347	0.095295	NA
Adleman2002_adults_I00016	0.156987	0.095238	NA
Adleman2002_adults_I00017	0.074018	0.094485	NA
Adleman2002_adults_I00018	0.194260	0.095468	NA
Adleman2002_adults_I00019	0.159712	0.095194	NA
Adleman2002_adults_I00020	0.141372	0.095118	NA
Adleman2002_adults_I00021	0.057272	0.094544	NA
Adleman2002_adults_I00022	0.234814	0.095865	NA
Adleman2002_adults_I00023	0.112932	0.094880	NA
Adleman2002_adults_I00024	0.025837	0.094161	NA
Adleman2002_adults_I00025	0.167397	0.095116	NA
Adleman2002_adults_I00026	0.113319	0.094831	NA
Adleman2002_adults_I00027	0.149893	0.095128	NA
Adleman2002_adults_I00028	0.254935	0.095746	NA
Adleman2002_adults_I00029	0.078533	0.094579	NA
Adleman2002_adults_I00030	0.143896	0.095152	NA
Adleman2002_adults_I00031	0.084076	0.094649	NA
Adleman2002_adults_I00032	0.083759	0.094789	NA
Adleman2002_adults_I00033	0.204138	0.095728	NA
Adleman2002_adults_I00034	0.107000	0.094777	NA
Adleman2002_adults_I00035	-0.044036	0.093773	NA
Adleman2002_adults_I00036	0.184695	0.095448	NA
Adleman2002_adults_I00037	-0.030674	0.093821	NA
Adleman2002_adults_I00038	0.111476	0.094901	NA
Adleman2002_adults_I00039	0.180882	0.095159	NA
Adleman2002_adults_I00040	0.178540	0.095356	NA
Adleman2002_adults_I00041	0.083194	0.094745	NA
Adleman2002_adults_I00042	0.135236	0.094933	NA
Adleman2002_adults_I00043	0.105577	0.094841	NA
Adleman2002_adults_I00044	0.171951	0.095179	NA
Adleman2002_adults_I00045	0.050631	0.094458	NA
Adleman2002_adults_I00046	0.163021	0.095189	NA
Adleman2002_adults_I00047	0.127417	0.094951	NA
Adleman2002_adults_I00048	-0.005746	0.094091	NA
Adleman2002_adults_I00049	0.116194	0.094760	NA
Andrews-Hanna2011_children_I00000	0.117438	0.031986	NA
Andrews-Hanna2011_children_I00001	0.160173	0.032126	NA
Andrews-Hanna2011_children_I00002	0.133757	0.032097	NA
Andrews-Hanna2011_children_I00003	0.134964	0.032024	NA
Andrews-Hanna2011_children_I00004	0.161293	0.032149	NA
Andrews-Hanna2011_children_I00005	0.189027	0.032170	NA
Andrews-Hanna2011_children_I00006	0.110159	0.031936	NA
Andrews-Hanna2011_children_I00007	0.084764	0.031890	NA
Andrews-Hanna2011_children_I00008	0.135693	0.032028	NA
Andrews-Hanna2011_children_I00009	0.166139	0.032107	NA
Andrews-Hanna2011_children_I00010	0.089172	0.031890	NA
Andrews-Hanna2011_children_I00011	0.152516	0.032118	NA
Andrews-Hanna2011_children_I00012	0.077774	0.031871	NA
Andrews-Hanna2011_children_I00013	0.182707	0.032166	NA
Andrews-Hanna2011_children_I00014	0.088775	0.031941	NA
Andrews-Hanna2011_children_I00015	0.094877	0.031955	NA
Andrews-Hanna2011_children_I00016	0.170935	0.032140	NA
Andrews-Hanna2011_children_I00017	0.123220	0.032016	NA
Andrews-Hanna2011_children_I00018	0.116242	0.032014	NA
Andrews-Hanna2011_children_I00019	0.081424	0.031877	NA
Andrews-Hanna2011_children_I00020	0.156350	0.032111	NA
Andrews-Hanna2011_children_I00021	0.155911	0.032157	NA
Andrews-Hanna2011_children_I00022	0.155721	0.032145	NA
Andrews-Hanna2011_children_I00023	0.043174	0.031750	NA
Andrews-Hanna2011_children_I00024	0.075056	0.031862	NA
Andrews-Hanna2011_children_I00025	0.066777	0.031856	NA
Andrews-Hanna2011_children_I00026	0.142666	0.032096	NA
Andrews-Hanna2011_children_I00027	0.140262	0.032049	NA
Andrews-Hanna2011_children_I00028	0.133441	0.032072	NA
Andrews-Hanna2011_children_I00029	0.101586	0.031958	NA
Andrews-Hanna2011_children_I00030	0.220928	0.032323	NA
Andrews-Hanna2011_children_I00031	0.123113	0.032041	NA
Andrews-Hanna2011_children_I00032	0.082421	0.031861	NA
Andrews-Hanna2011_children_I00033	0.181845	0.032192	NA
