map	estimate	variance	sdm_z
<i>&beta;</i><sub>0</sub>	0.178954	NA	NA
Hedges' <i>g</i>	0.062185	0.000679	2.392463
uncorrp	0.987641	NA	NA
uncorrp_neg	0.012359	NA	NA
MyLinearModel_<i>&tau;</i><sup>2</sup>	0.010335	NA	NA
MyLinearModel_<i>H</i><sup>2</sup>	1.253252	NA	NA
MyLinearModel_<i>I</i><sup>2</sup>	20.110666	NA	NA
MyLinearModel_<i>Q</i><sup>2</sup>	132.051743	NA	0.412173
corrp_voxel	0.985756	NA	NA
corrp_voxel_neg	0.000000	NA	NA
corrp_tfce	0.999000	NA	NA
corrp_tfce_neg	0.554000	NA	NA
Aarts2008_adults_I00000	0.457361	0.101269	NA
Aarts2008_adults_I00001	0.512664	0.102269	NA
Aarts2008_adults_I00002	0.358975	0.095288	NA
Aarts2008_adults_I00003	0.589647	0.105914	NA
Aarts2008_adults_I00004	0.384326	0.095780	NA
Aarts2008_adults_I00005	0.328692	0.094472	NA
Aarts2008_adults_I00006	0.301899	0.094142	NA
Aarts2008_adults_I00007	0.570293	0.107045	NA
Aarts2008_adults_I00008	0.330798	0.094120	NA
Aarts2008_adults_I00009	0.313873	0.093413	NA
Aarts2008_adults_I00010	0.318980	0.096158	NA
Aarts2008_adults_I00011	0.260119	0.091927	NA
Aarts2008_adults_I00012	0.346845	0.095474	NA
Aarts2008_adults_I00013	0.378264	0.096424	NA
Aarts2008_adults_I00014	0.202404	0.090766	NA
Aarts2008_adults_I00015	0.319332	0.094363	NA
Aarts2008_adults_I00016	0.265540	0.093176	NA
Aarts2008_adults_I00017	0.426204	0.100080	NA
Aarts2008_adults_I00018	0.276815	0.092131	NA
Aarts2008_adults_I00019	0.318297	0.093654	NA
Aarts2008_adults_I00020	0.216374	0.090468	NA
Aarts2008_adults_I00021	0.303161	0.093477	NA
Aarts2008_adults_I00022	0.442984	0.099381	NA
Aarts2008_adults_I00023	0.366541	0.095333	NA
Aarts2008_adults_I00024	0.346267	0.094571	NA
Aarts2008_adults_I00025	0.361102	0.094767	NA
Aarts2008_adults_I00026	0.435341	0.099479	NA
Aarts2008_adults_I00027	0.357873	0.097848	NA
Aarts2008_adults_I00028	0.331737	0.094400	NA
Aarts2008_adults_I00029	0.460110	0.099884	NA
Aarts2008_adults_I00030	0.495438	0.101974	NA
Aarts2008_adults_I00031	0.349220	0.094773	NA
Aarts2008_adults_I00032	0.465357	0.099560	NA
Aarts2008_adults_I00033	0.262205	0.091578	NA
Aarts2008_adults_I00034	0.313826	0.093272	NA
Aarts2008_adults_I00035	0.322940	0.094102	NA
Aarts2008_adults_I00036	0.520115	0.103273	NA
Aarts2008_adults_I00037	0.422627	0.100390	NA
Aarts2008_adults_I00038	0.328673	0.095357	NA
Aarts2008_adults_I00039	0.422471	0.099022	NA
Aarts2008_adults_I00040	0.367795	0.096571	NA
Aarts2008_adults_I00041	0.338532	0.095507	NA
Aarts2008_adults_I00042	0.413264	0.097599	NA
Aarts2008_adults_I00043	0.245225	0.091212	NA
Aarts2008_adults_I00044	0.363948	0.095644	NA
Aarts2008_adults_I00045	0.384524	0.095391	NA
Aarts2008_adults_I00046	0.271246	0.091850	NA
Aarts2008_adults_I00047	0.332229	0.096108	NA
Aarts2008_adults_I00048	0.405175	0.097530	NA
Aarts2008_adults_I00049	0.409995	0.098753	NA
Adleman2002_adults_I00000	0.253679	0.096221	NA
Adleman2002_adults_I00001	0.008070	0.094050	NA
Adleman2002_adults_I00002	0.146423	0.095090	NA
