map	estimate	variance	sdm_z
<i>&beta;</i><sub>0</sub>	0.231921	NA	NA
Hedges' <i>g</i>	0.032903	0.000672	1.272327
uncorrp	0.825455	NA	NA
uncorrp_neg	0.174544	NA	NA
MyLinearModel_<i>&tau;</i><sup>2</sup>	0.010176	NA	NA
MyLinearModel_<i>H</i><sup>2</sup>	1.237516	NA	NA
MyLinearModel_<i>I</i><sup>2</sup>	14.490488	NA	NA
MyLinearModel_<i>Q</i><sup>2</sup>	112.522758	NA	-0.949905
corrp_voxel	0.453523	NA	NA
corrp_voxel_neg	0.000000	NA	NA
corrp_tfce	0.998934	NA	NA
corrp_tfce_neg	0.553941	NA	NA
Aarts2008_adults_I00000	0.326715	0.098295	NA
Aarts2008_adults_I00001	0.393367	0.100091	NA
Aarts2008_adults_I00002	0.350430	0.099075	NA
Aarts2008_adults_I00003	0.381074	0.100079	NA
Aarts2008_adults_I00004	0.437072	0.102109	NA
Aarts2008_adults_I00005	0.372641	0.099677	NA
Aarts2008_adults_I00006	0.355819	0.098972	NA
Aarts2008_adults_I00007	0.386552	0.100149	NA
Aarts2008_adults_I00008	0.397461	0.100847	NA
Aarts2008_adults_I00009	0.456459	0.101623	NA
Aarts2008_adults_I00010	0.353263	0.099147	NA
Aarts2008_adults_I00011	0.421234	0.100445	NA
Aarts2008_adults_I00012	0.326906	0.098588	NA
Aarts2008_adults_I00013	0.381201	0.099453	NA
Aarts2008_adults_I00014	0.324620	0.098132	NA
Aarts2008_adults_I00015	0.359478	0.099144	NA
Aarts2008_adults_I00016	0.325324	0.097933	NA
Aarts2008_adults_I00017	0.401769	0.101055	NA
Aarts2008_adults_I00018	0.365937	0.099330	NA
Aarts2008_adults_I00019	0.420427	0.101132	NA
Aarts2008_adults_I00020	0.360682	0.099169	NA
Aarts2008_adults_I00021	0.287975	0.097091	NA
Aarts2008_adults_I00022	0.482108	0.103248	NA
Aarts2008_adults_I00023	0.382805	0.100454	NA
Aarts2008_adults_I00024	0.418365	0.101842	NA
Aarts2008_adults_I00025	0.433834	0.101473	NA
Aarts2008_adults_I00026	0.399710	0.100212	NA
Aarts2008_adults_I00027	0.389414	0.100054	NA
Aarts2008_adults_I00028	0.378653	0.100142	NA
Aarts2008_adults_I00029	0.401495	0.100602	NA
Aarts2008_adults_I00030	0.394669	0.100086	NA
Aarts2008_adults_I00031	0.325958	0.097991	NA
Aarts2008_adults_I00032	0.435478	0.102280	NA
Aarts2008_adults_I00033	0.338439	0.098589	NA
Aarts2008_adults_I00034	0.446918	0.101919	NA
Aarts2008_adults_I00035	0.413580	0.100638	NA
Aarts2008_adults_I00036	0.375362	0.099194	NA
Aarts2008_adults_I00037	0.342907	0.098995	NA
Aarts2008_adults_I00038	0.445838	0.102056	NA
Aarts2008_adults_I00039	0.453687	0.102519	NA
Aarts2008_adults_I00040	0.390173	0.100014	NA
Aarts2008_adults_I00041	0.376785	0.099708	NA
Aarts2008_adults_I00042	0.352219	0.099203	NA
Aarts2008_adults_I00043	0.397993	0.099891	NA
Aarts2008_adults_I00044	0.362283	0.099452	NA
Aarts2008_adults_I00045	0.347431	0.099273	NA
Aarts2008_adults_I00046	0.356009	0.098718	NA
Aarts2008_adults_I00047	0.366336	0.099373	NA
Aarts2008_adults_I00048	0.383083	0.100153	NA
Aarts2008_adults_I00049	0.416176	0.101297	NA
Adleman2002_adults_I00000	0.162123	0.095622	NA
Adleman2002_adults_I00001	0.154450	0.095696	NA
Adleman2002_adults_I00002	0.209245	0.096220	NA
Adleman2002_adults_I00003	0.200588	0.095990	NA
Adleman2002_adults_I00004	0.107116	0.095131	NA
Adleman2002_adults_I00005	0.092817	0.094965	NA
Adleman2002_adults_I00006	0.183082	0.095834	NA
Adleman2002_adults_I00007	0.135734	0.095352	NA
Adleman2002_adults_I00008	0.163836	0.095647	NA
Adleman2002_adults_I00009	0.137680	0.095473	NA
Adleman2002_adults_I00010	0.201146	0.096122	NA
Adleman2002_adults_I00011	0.144384	0.095497	NA
Adleman2002_adults_I00012	0.091006	0.095031	NA
Adleman2002_adults_I00013	0.176144	0.095809	NA
Adleman2002_adults_I00014	0.204118	0.096054	NA
Adleman2002_adults_I00015	0.200453	0.096181	NA
Adleman2002_adults_I00016	0.148600	0.095601	NA
Adleman2002_adults_I00017	0.110357	0.095002	NA
Adleman2002_adults_I00018	0.202368	0.095970	NA
Adleman2002_adults_I00019	0.163202	0.095846	NA
Adleman2002_adults_I00020	0.161682	0.095616	NA
Adleman2002_adults_I00021	0.098973	0.094917	NA
Adleman2002_adults_I00022	0.214570	0.096234	NA
Adleman2002_adults_I00023	0.177889	0.095896	NA
Adleman2002_adults_I00024	0.086092	0.094889	NA
Adleman2002_adults_I00025	0.136661	0.095466	NA
Adleman2002_adults_I00026	0.100976	0.095252	NA
Adleman2002_adults_I00027	0.212699	0.096026	NA
Adleman2002_adults_I00028	0.195541	0.095903	NA
Adleman2002_adults_I00029	0.104186	0.095132	NA
Adleman2002_adults_I00030	0.112582	0.095027	NA
Adleman2002_adults_I00031	0.183318	0.095993	NA
Adleman2002_adults_I00032	0.156852	0.095551	NA
Adleman2002_adults_I00033	0.173709	0.095810	NA
Adleman2002_adults_I00034	0.113702	0.095182	NA
Adleman2002_adults_I00035	0.110638	0.095107	NA
Adleman2002_adults_I00036	0.163487	0.095602	NA
Adleman2002_adults_I00037	0.072758	0.094733	NA
Adleman2002_adults_I00038	0.110723	0.095104	NA
Adleman2002_adults_I00039	0.214331	0.096288	NA
Adleman2002_adults_I00040	0.151319	0.095524	NA
Adleman2002_adults_I00041	0.149942	0.095616	NA
Adleman2002_adults_I00042	0.130674	0.095459	NA
Adleman2002_adults_I00043	0.127034	0.095267	NA
Adleman2002_adults_I00044	0.192028	0.095872	NA
Adleman2002_adults_I00045	0.133702	0.095390	NA
Adleman2002_adults_I00046	0.201263	0.096033	NA
Adleman2002_adults_I00047	0.152195	0.095567	NA
Adleman2002_adults_I00048	0.131616	0.095418	NA
Adleman2002_adults_I00049	0.152118	0.095597	NA
Andrews-Hanna2011_children_I00000	0.195557	0.032389	NA
Andrews-Hanna2011_children_I00001	0.148505	0.032194	NA
Andrews-Hanna2011_children_I00002	0.178449	0.032335	NA
Andrews-Hanna2011_children_I00003	0.170551	0.032291	NA
Andrews-Hanna2011_children_I00004	0.195787	0.032379	NA
Andrews-Hanna2011_children_I00005	0.233063	0.032540	NA
Andrews-Hanna2011_children_I00006	0.188196	0.032361	NA
Andrews-Hanna2011_children_I00007	0.154097	0.032222	NA
Andrews-Hanna2011_children_I00008	0.188947	0.032378	NA
Andrews-Hanna2011_children_I00009	0.178281	0.032333	NA
Andrews-Hanna2011_children_I00010	0.163541	0.032246	NA
Andrews-Hanna2011_children_I00011	0.209757	0.032435	NA
Andrews-Hanna2011_children_I00012	0.132365	0.032146	NA
Andrews-Hanna2011_children_I00013	0.195232	0.032392	NA
Andrews-Hanna2011_children_I00014	0.156508	0.032257	NA
Andrews-Hanna2011_children_I00015	0.177763	0.032306	NA
Andrews-Hanna2011_children_I00016	0.156161	0.032249	NA
Andrews-Hanna2011_children_I00017	0.204359	0.032421	NA
Andrews-Hanna2011_children_I00018	0.119364	0.032071	NA
Andrews-Hanna2011_children_I00019	0.136742	0.032163	NA
Andrews-Hanna2011_children_I00020	0.176884	0.032312	NA
Andrews-Hanna2011_children_I00021	0.186545	0.032347	NA
Andrews-Hanna2011_children_I00022	0.194437	0.032385	NA
Andrews-Hanna2011_children_I00023	0.138152	0.032158	NA
Andrews-Hanna2011_children_I00024	0.167258	0.032288	NA
Andrews-Hanna2011_children_I00025	0.122607	0.032080	NA
Andrews-Hanna2011_children_I00026	0.210593	0.032435	NA
Andrews-Hanna2011_children_I00027	0.186995	0.032326	NA
Andrews-Hanna2011_children_I00028	0.207388	0.032443	NA
Andrews-Hanna2011_children_I00029	0.204345	0.032405	NA
Andrews-Hanna2011_children_I00030	0.194880	0.032380	NA
Andrews-Hanna2011_children_I00031	0.182826	0.032331	NA
Andrews-Hanna2011_children_I00032	0.184854	0.032349	NA
Andrews-Hanna2011_children_I00033	0.214872	0.032456	NA
Andrews-Hanna2011_children_I00034	0.169916	0.032296	NA
Andrews-Hanna2011_children_I00035	0.177971	0.032339	NA
Andrews-Hanna2011_children_I00036	0.187449	0.032352	NA
Andrews-Hanna2011_children_I00037	0.223045	0.032501	NA
Andrews-Hanna2011_children_I00038	0.146512	0.032200	NA
Andrews-Hanna2011_children_I00039	0.149519	0.032245	NA
Andrews-Hanna2011_children_I00040	0.207994	0.032458	NA
Andrews-Hanna2011_children_I00041	0.196752	0.032395	NA
Andrews-Hanna2011_children_I00042	0.176276	0.032304	NA
Andrews-Hanna2011_children_I00043	0.213838	0.032472	NA
Andrews-Hanna2011_children_I00044	0.208539	0.032435	NA
Andrews-Hanna2011_children_I00045	0.180657	0.032335	NA
Andrews-Hanna2011_children_I00046	0.168944	0.032292	NA
Andrews-Hanna2011_children_I00047	0.168237	0.032271	NA
Andrews-Hanna2011_children_I00048	0.182845	0.032317	NA
Andrews-Hanna2011_children_I00049	0.167859	0.032267	NA
Ansari2006_adults_I00000	0.261421	0.078447	NA
Ansari2006_adults_I00001	0.276699	0.078399	NA
Ansari2006_adults_I00002	0.168972	0.076601	NA
Ansari2006_adults_I00003	0.158419	0.076149	NA
Ansari2006_adults_I00004	0.275172	0.078529	NA
Ansari2006_adults_I00005	0.321420	0.079331	NA
Ansari2006_adults_I00006	0.264282	0.078325	NA
Ansari2006_adults_I00007	0.295034	0.079102	NA
Ansari2006_adults_I00008	0.242576	0.077931	NA
Ansari2006_adults_I00009	0.199905	0.077243	NA
Ansari2006_adults_I00010	0.265667	0.078232	NA
Ansari2006_adults_I00011	0.252373	0.077873	NA
Ansari2006_adults_I00012	0.251727	0.078120	NA
Ansari2006_adults_I00013	0.288174	0.078751	NA
Ansari2006_adults_I00014	0.274798	0.078389	NA
Ansari2006_adults_I00015	0.228456	0.077501	NA
Ansari2006_adults_I00016	0.289062	0.078680	NA
Ansari2006_adults_I00017	0.237669	0.077708	NA
Ansari2006_adults_I00018	0.187960	0.076946	NA
Ansari2006_adults_I00019	0.300741	0.079364	NA
Ansari2006_adults_I00020	0.348479	0.080189	NA
Ansari2006_adults_I00021	0.268461	0.078692	NA
Ansari2006_adults_I00022	0.236768	0.077603	NA
Ansari2006_adults_I00023	0.331360	0.079604	NA
Ansari2006_adults_I00024	0.228638	0.077895	NA
Ansari2006_adults_I00025	0.237039	0.077731	NA
Ansari2006_adults_I00026	0.186744	0.076957	NA
Ansari2006_adults_I00027	0.239869	0.077791	NA
Ansari2006_adults_I00028	0.236876	0.077962	NA
Ansari2006_adults_I00029	0.310000	0.079120	NA
Ansari2006_adults_I00030	0.304651	0.079092	NA
Ansari2006_adults_I00031	0.313811	0.079373	NA
Ansari2006_adults_I00032	0.342475	0.079879	NA
Ansari2006_adults_I00033	0.309464	0.078792	NA
Ansari2006_adults_I00034	0.279007	0.078887	NA
Ansari2006_adults_I00035	0.208237	0.077239	NA
Ansari2006_adults_I00036	0.247781	0.078246	NA
Ansari2006_adults_I00037	0.194022	0.077144	NA
Ansari2006_adults_I00038	0.311240	0.079029	NA
Ansari2006_adults_I00039	0.343998	0.080069	NA
Ansari2006_adults_I00040	0.249279	0.078043	NA
Ansari2006_adults_I00041	0.218757	0.077550	NA
Ansari2006_adults_I00042	0.208480	0.077513	NA
Ansari2006_adults_I00043	0.225385	0.077639	NA
Ansari2006_adults_I00044	0.293341	0.078727	NA
Ansari2006_adults_I00045	0.245463	0.077891	NA
Ansari2006_adults_I00046	0.229822	0.077459	NA
Ansari2006_adults_I00047	0.260576	0.078215	NA
Ansari2006_adults_I00048	0.264105	0.078213	NA
Ansari2006_adults_I00049	0.319970	0.079372	NA
Balodis2013_adults_I00000	0.269220	0.030201	NA
Balodis2013_adults_I00001	0.210958	0.029837	NA
Balodis2013_adults_I00002	0.219089	0.029908	NA
Balodis2013_adults_I00003	0.288538	0.030263	NA
Balodis2013_adults_I00004	0.227621	0.029985	NA
Balodis2013_adults_I00005	0.196542	0.029790	NA
Balodis2013_adults_I00006	0.220221	0.029905	NA
Balodis2013_adults_I00007	0.233032	0.029969	NA
Balodis2013_adults_I00008	0.217577	0.029863	NA
Balodis2013_adults_I00009	0.272650	0.030189	NA
Balodis2013_adults_I00010	0.266779	0.030199	NA
Balodis2013_adults_I00011	0.227852	0.029979	NA
Balodis2013_adults_I00012	0.283580	0.030248	NA
Balodis2013_adults_I00013	0.291397	0.030336	NA
Balodis2013_adults_I00014	0.259373	0.030091	NA
Balodis2013_adults_I00015	0.197795	0.029793	NA
Balodis2013_adults_I00016	0.213018	0.029855	NA
Balodis2013_adults_I00017	0.260904	0.030134	NA
Balodis2013_adults_I00018	0.234031	0.029960	NA
Balodis2013_adults_I00019	0.257853	0.030118	NA
Balodis2013_adults_I00020	0.279694	0.030251	NA
Balodis2013_adults_I00021	0.277243	0.030245	NA
Balodis2013_adults_I00022	0.204890	0.029830	NA
Balodis2013_adults_I00023	0.216843	0.029907	NA
Balodis2013_adults_I00024	0.215262	0.029921	NA
Balodis2013_adults_I00025	0.254892	0.030125	NA
Balodis2013_adults_I00026	0.265041	0.030196	NA
Balodis2013_adults_I00027	0.294245	0.030350	NA
Balodis2013_adults_I00028	0.265305	0.030161	NA
Balodis2013_adults_I00029	0.205385	0.029803	NA
Balodis2013_adults_I00030	0.257767	0.030100	NA
Balodis2013_adults_I00031	0.280872	0.030260	NA
Balodis2013_adults_I00032	0.219841	0.029920	NA
Balodis2013_adults_I00033	0.290039	0.030295	NA
Balodis2013_adults_I00034	0.253027	0.030140	NA
Balodis2013_adults_I00035	0.230246	0.029956	NA
Balodis2013_adults_I00036	0.277856	0.030242	NA
Balodis2013_adults_I00037	0.247649	0.030049	NA
Balodis2013_adults_I00038	0.245527	0.030072	NA
Balodis2013_adults_I00039	0.280340	0.030262	NA
Balodis2013_adults_I00040	0.223700	0.029940	NA
Balodis2013_adults_I00041	0.199755	0.029820	NA
Balodis2013_adults_I00042	0.217398	0.029906	NA
Balodis2013_adults_I00043	0.221450	0.029949	NA
Balodis2013_adults_I00044	0.208577	0.029870	NA
Balodis2013_adults_I00045	0.249037	0.030061	NA
Balodis2013_adults_I00046	0.208888	0.029848	NA
Balodis2013_adults_I00047	0.260857	0.030139	NA
Balodis2013_adults_I00048	0.225414	0.029967	NA
Balodis2013_adults_I00049	0.251825	0.030053	NA
Barros-Loscertales2011_adults_I00000	0.340424	0.071748	NA
Barros-Loscertales2011_adults_I00001	0.320109	0.071149	NA
Barros-Loscertales2011_adults_I00002	0.276833	0.070307	NA
Barros-Loscertales2011_adults_I00003	0.334839	0.071453	NA
Barros-Loscertales2011_adults_I00004	0.358506	0.071882	NA
Barros-Loscertales2011_adults_I00005	0.347442	0.071245	NA
Barros-Loscertales2011_adults_I00006	0.377542	0.072132	NA
Barros-Loscertales2011_adults_I00007	0.329295	0.071209	NA
Barros-Loscertales2011_adults_I00008	0.332460	0.071358	NA
Barros-Loscertales2011_adults_I00009	0.332901	0.071362	NA
Barros-Loscertales2011_adults_I00010	0.331481	0.071409	NA
Barros-Loscertales2011_adults_I00011	0.276719	0.070174	NA
Barros-Loscertales2011_adults_I00012	0.340471	0.071458	NA
Barros-Loscertales2011_adults_I00013	0.355653	0.071762	NA
Barros-Loscertales2011_adults_I00014	0.337617	0.071397	NA
Barros-Loscertales2011_adults_I00015	0.357480	0.071632	NA
Barros-Loscertales2011_adults_I00016	0.318701	0.070889	NA
Barros-Loscertales2011_adults_I00017	0.318400	0.070936	NA
Barros-Loscertales2011_adults_I00018	0.303783	0.070664	NA
Barros-Loscertales2011_adults_I00019	0.357797	0.072019	NA
Barros-Loscertales2011_adults_I00020	0.350823	0.071602	NA
Barros-Loscertales2011_adults_I00021	0.282767	0.070572	NA
Barros-Loscertales2011_adults_I00022	0.257446	0.069886	NA
