map	estimate	variance	sdm_z
<i>&beta;</i><sub>0</sub>	0.176572	NA	NA
Hedges' <i>g</i>	0.063882	0.000582	2.656268
uncorrp	0.995861	NA	NA
uncorrp_neg	0.004139	NA	NA
MyLinearModel_<i>&tau;</i><sup>2</sup>	0.003257	NA	NA
MyLinearModel_<i>H</i><sup>2</sup>	1.078929	NA	NA
MyLinearModel_<i>I</i><sup>2</sup>	7.067067	NA	NA
MyLinearModel_<i>Q</i><sup>2</sup>	110.930161	NA	-0.961301
corrp_voxel	0.999000	NA	NA
corrp_voxel_neg	0.000000	NA	NA
corrp_tfce	0.999000	NA	NA
corrp_tfce_neg	0.554000	NA	NA
Aarts2008_adults_I00000	0.387527	0.091444	NA
Aarts2008_adults_I00001	-0.069751	0.086093	NA
Aarts2008_adults_I00002	0.516866	0.097777	NA
Aarts2008_adults_I00003	0.207179	0.090583	NA
Aarts2008_adults_I00004	0.255305	0.090617	NA
Aarts2008_adults_I00005	0.222274	0.090096	NA
Aarts2008_adults_I00006	-0.030152	0.085889	NA
Aarts2008_adults_I00007	0.086986	0.088099	NA
Aarts2008_adults_I00008	0.211354	0.090352	NA
Aarts2008_adults_I00009	0.059900	0.087973	NA
Aarts2008_adults_I00010	0.303955	0.090894	NA
Aarts2008_adults_I00011	0.395135	0.091828	NA
Aarts2008_adults_I00012	0.074994	0.087723	NA
Aarts2008_adults_I00013	-0.060556	0.087155	NA
Aarts2008_adults_I00014	0.303618	0.091480	NA
Aarts2008_adults_I00015	0.007366	0.086615	NA
Aarts2008_adults_I00016	-0.056720	0.086291	NA
Aarts2008_adults_I00017	0.466004	0.095149	NA
Aarts2008_adults_I00018	0.414990	0.092630	NA
Aarts2008_adults_I00019	0.477036	0.095631	NA
Aarts2008_adults_I00020	0.378760	0.091082	NA
Aarts2008_adults_I00021	0.436443	0.093641	NA
Aarts2008_adults_I00022	0.442437	0.093929	NA
Aarts2008_adults_I00023	0.323319	0.092028	NA
Aarts2008_adults_I00024	0.298428	0.092017	NA
Aarts2008_adults_I00025	0.472765	0.095417	NA
Aarts2008_adults_I00026	0.316402	0.092256	NA
Aarts2008_adults_I00027	0.262525	0.090355	NA
Aarts2008_adults_I00028	0.362659	0.092917	NA
Aarts2008_adults_I00029	0.459296	0.094737	NA
Aarts2008_adults_I00030	0.346710	0.092334	NA
Aarts2008_adults_I00031	0.431362	0.093413	NA
Aarts2008_adults_I00032	0.448961	0.094222	NA
Aarts2008_adults_I00033	0.105925	0.088531	NA
Aarts2008_adults_I00034	0.291971	0.091019	NA
Aarts2008_adults_I00035	-0.162569	0.086788	NA
Aarts2008_adults_I00036	0.231928	0.090261	NA
Aarts2008_adults_I00037	0.347564	0.092228	NA
Aarts2008_adults_I00038	0.405034	0.092659	NA
Aarts2008_adults_I00039	0.185953	0.089387	NA
Aarts2008_adults_I00040	0.084369	0.088851	NA
Aarts2008_adults_I00041	0.471753	0.095359	NA
Aarts2008_adults_I00042	-0.117890	0.084135	NA
Aarts2008_adults_I00043	0.288625	0.090345	NA
Aarts2008_adults_I00044	0.283515	0.090894	NA
Aarts2008_adults_I00045	0.074563	0.088750	NA
Aarts2008_adults_I00046	0.037196	0.086423	NA
Aarts2008_adults_I00047	0.125033	0.088946	NA
Aarts2008_adults_I00048	0.302545	0.091029	NA
Aarts2008_adults_I00049	-0.033552	0.085976	NA
Adleman2002_adults_I00000	0.231015	0.096037	NA
Adleman2002_adults_I00001	0.188328	0.095601	NA
Adleman2002_adults_I00002	0.300987	0.096385	NA
Adleman2002_adults_I00003	0.288786	0.095958	NA
Adleman2002_adults_I00004	0.199785	0.095142	NA
Adleman2002_adults_I00005	-0.164164	0.092542	NA
Adleman2002_adults_I00006	-0.061221	0.093675	NA
Adleman2002_adults_I00007	0.289496	0.095985	NA
Adleman2002_adults_I00008	0.180382	0.095263	NA
Adleman2002_adults_I00009	0.024206	0.094105	NA
Adleman2002_adults_I00010	0.189126	0.095589	NA
Adleman2002_adults_I00011	0.017729	0.094207	NA
Adleman2002_adults_I00012	0.011197	0.094066	NA
Adleman2002_adults_I00013	0.176036	0.095286	NA
Adleman2002_adults_I00014	0.309678	0.096711	NA
Adleman2002_adults_I00015	0.180904	0.095320	NA
Adleman2002_adults_I00016	0.217516	0.095665	NA
Adleman2002_adults_I00017	0.019569	0.094049	NA
Adleman2002_adults_I00018	0.110686	0.094734	NA
Adleman2002_adults_I00019	0.303139	0.096469	NA
Adleman2002_adults_I00020	0.024357	0.094194	NA
Adleman2002_adults_I00021	0.113321	0.094836	NA
Adleman2002_adults_I00022	0.191826	0.095577	NA
Adleman2002_adults_I00023	0.298799	0.096318	NA
Adleman2002_adults_I00024	-0.037872	0.093509	NA
Adleman2002_adults_I00025	0.268451	0.095269	NA
Adleman2002_adults_I00026	0.291236	0.096043	NA
Adleman2002_adults_I00027	0.297006	0.096245	NA
Adleman2002_adults_I00028	0.285347	0.095835	NA
Adleman2002_adults_I00029	-0.054355	0.093627	NA
Adleman2002_adults_I00030	0.097442	0.094400	NA
Adleman2002_adults_I00031	0.211296	0.095420	NA
Adleman2002_adults_I00032	-0.081607	0.093300	NA
Adleman2002_adults_I00033	0.303350	0.096476	NA
Adleman2002_adults_I00034	0.196608	0.095759	NA
Adleman2002_adults_I00035	0.180654	0.095402	NA
Adleman2002_adults_I00036	0.292965	0.096101	NA
Adleman2002_adults_I00037	0.033518	0.094302	NA
Adleman2002_adults_I00038	-0.090333	0.093273	NA
Adleman2002_adults_I00039	0.225072	0.095374	NA
Adleman2002_adults_I00040	0.044078	0.094395	NA
Adleman2002_adults_I00041	-0.089307	0.093350	NA
Adleman2002_adults_I00042	0.299049	0.096318	NA
Adleman2002_adults_I00043	0.040444	0.094488	NA
Adleman2002_adults_I00044	0.181087	0.095492	NA
Adleman2002_adults_I00045	0.223588	0.095788	NA
Adleman2002_adults_I00046	0.178856	0.095410	NA
Adleman2002_adults_I00047	0.219194	0.095675	NA
Adleman2002_adults_I00048	-0.054267	0.093409	NA
Adleman2002_adults_I00049	-0.069838	0.093117	NA
Andrews-Hanna2011_children_I00000	0.036425	0.031818	NA
Andrews-Hanna2011_children_I00001	0.158360	0.031962	NA
Andrews-Hanna2011_children_I00002	-0.102080	0.031439	NA
Andrews-Hanna2011_children_I00003	0.004593	0.031761	NA
Andrews-Hanna2011_children_I00004	0.155065	0.032043	NA
Andrews-Hanna2011_children_I00005	0.218486	0.032067	NA
Andrews-Hanna2011_children_I00006	0.232200	0.032174	NA
Andrews-Hanna2011_children_I00007	0.038686	0.031808	NA
Andrews-Hanna2011_children_I00008	0.237849	0.032217	NA
Andrews-Hanna2011_children_I00009	0.182164	0.032092	NA
Andrews-Hanna2011_children_I00010	0.140053	0.031864	NA
Andrews-Hanna2011_children_I00011	-0.020570	0.031652	NA
Andrews-Hanna2011_children_I00012	0.100886	0.031957	NA
Andrews-Hanna2011_children_I00013	0.235895	0.032202	NA
Andrews-Hanna2011_children_I00014	0.064570	0.031820	NA
Andrews-Hanna2011_children_I00015	-0.042230	0.031635	NA
Andrews-Hanna2011_children_I00016	0.129586	0.031875	NA
Andrews-Hanna2011_children_I00017	-0.017716	0.031658	NA
Andrews-Hanna2011_children_I00018	0.135450	0.031921	NA
Andrews-Hanna2011_children_I00019	0.132269	0.031904	NA
Andrews-Hanna2011_children_I00020	0.147162	0.032013	NA
Andrews-Hanna2011_children_I00021	0.039305	0.031811	NA
Andrews-Hanna2011_children_I00022	0.238647	0.032228	NA
Andrews-Hanna2011_children_I00023	0.027926	0.031811	NA
Andrews-Hanna2011_children_I00024	0.173825	0.032051	NA
Andrews-Hanna2011_children_I00025	-0.030899	0.031638	NA
Andrews-Hanna2011_children_I00026	0.153695	0.031944	NA
Andrews-Hanna2011_children_I00027	0.030738	0.031727	NA
Andrews-Hanna2011_children_I00028	0.034367	0.031752	NA
Andrews-Hanna2011_children_I00029	0.011396	0.031707	NA
Andrews-Hanna2011_children_I00030	0.229578	0.032153	NA
Andrews-Hanna2011_children_I00031	0.241496	0.032249	NA
Andrews-Hanna2011_children_I00032	0.164977	0.032024	NA
Andrews-Hanna2011_children_I00033	0.178213	0.032117	NA
Andrews-Hanna2011_children_I00034	-0.033203	0.031648	NA
Andrews-Hanna2011_children_I00035	-0.039356	0.031565	NA
Andrews-Hanna2011_children_I00036	0.107128	0.031793	NA
Andrews-Hanna2011_children_I00037	0.231572	0.032168	NA
Andrews-Hanna2011_children_I00038	-0.044507	0.031689	NA
Andrews-Hanna2011_children_I00039	0.238506	0.032233	NA
Andrews-Hanna2011_children_I00040	0.152782	0.032034	NA
Andrews-Hanna2011_children_I00041	0.090950	0.031871	NA
Andrews-Hanna2011_children_I00042	-0.107286	0.031454	NA
Andrews-Hanna2011_children_I00043	0.158199	0.031976	NA
Andrews-Hanna2011_children_I00044	0.168114	0.032043	NA
Andrews-Hanna2011_children_I00045	0.040126	0.031719	NA
Andrews-Hanna2011_children_I00046	-0.057446	0.031572	NA
Andrews-Hanna2011_children_I00047	0.033498	0.031770	NA
Andrews-Hanna2011_children_I00048	-0.045093	0.031592	NA
Andrews-Hanna2011_children_I00049	0.253415	0.032351	NA
Ansari2006_adults_I00000	0.293545	0.077234	NA
Ansari2006_adults_I00001	0.010850	0.073316	NA
