map	estimate	variance	sdm_z
<i>&beta;</i><sub>0</sub>	0.227412	NA	NA
Hedges' <i>g</i>	0.061758	0.000566	2.600688
uncorrp	0.995262	NA	NA
uncorrp_neg	0.004738	NA	NA
MyLinearModel_<i>&tau;</i><sup>2</sup>	0.002946	NA	NA
MyLinearModel_<i>H</i><sup>2</sup>	1.069803	NA	NA
MyLinearModel_<i>I</i><sup>2</sup>	6.071423	NA	NA
MyLinearModel_<i>Q</i><sup>2</sup>	102.275352	NA	-1.582347
corrp_voxel	0.999000	NA	NA
corrp_voxel_neg	0.000000	NA	NA
corrp_tfce	0.999000	NA	NA
corrp_tfce_neg	0.554000	NA	NA
Aarts2008_adults_I00000	0.634127	0.111327	NA
Aarts2008_adults_I00001	0.631285	0.111007	NA
Aarts2008_adults_I00002	0.641571	0.111544	NA
Aarts2008_adults_I00003	0.662270	0.113678	NA
Aarts2008_adults_I00004	0.668927	0.114976	NA
Aarts2008_adults_I00005	0.695206	0.115507	NA
Aarts2008_adults_I00006	0.669603	0.113900	NA
Aarts2008_adults_I00007	0.882856	0.128093	NA
Aarts2008_adults_I00008	0.673999	0.114088	NA
Aarts2008_adults_I00009	0.834117	0.125073	NA
Aarts2008_adults_I00010	0.755764	0.121657	NA
Aarts2008_adults_I00011	0.843999	0.126187	NA
Aarts2008_adults_I00012	0.650490	0.114172	NA
Aarts2008_adults_I00013	0.667864	0.113108	NA
Aarts2008_adults_I00014	0.704315	0.116081	NA
Aarts2008_adults_I00015	0.702918	0.115928	NA
Aarts2008_adults_I00016	0.794768	0.124349	NA
Aarts2008_adults_I00017	0.884308	0.129518	NA
Aarts2008_adults_I00018	0.759119	0.120964	NA
Aarts2008_adults_I00019	0.805945	0.123363	NA
Aarts2008_adults_I00020	0.675700	0.113628	NA
Aarts2008_adults_I00021	0.665390	0.112654	NA
Aarts2008_adults_I00022	0.685012	0.113889	NA
Aarts2008_adults_I00023	0.670205	0.116103	NA
Aarts2008_adults_I00024	0.683305	0.113769	NA
Aarts2008_adults_I00025	0.663490	0.114639	NA
Aarts2008_adults_I00026	0.669290	0.113779	NA
Aarts2008_adults_I00027	0.641726	0.111603	NA
Aarts2008_adults_I00028	0.629583	0.110970	NA
Aarts2008_adults_I00029	0.895236	0.128989	NA
Aarts2008_adults_I00030	0.659392	0.114650	NA
Aarts2008_adults_I00031	0.667297	0.112859	NA
Aarts2008_adults_I00032	0.792299	0.122800	NA
Aarts2008_adults_I00033	0.623885	0.110535	NA
Aarts2008_adults_I00034	0.692543	0.114354	NA
Aarts2008_adults_I00035	0.688410	0.115083	NA
Aarts2008_adults_I00036	0.672456	0.114003	NA
Aarts2008_adults_I00037	0.644505	0.111746	NA
Aarts2008_adults_I00038	0.654337	0.112251	NA
Aarts2008_adults_I00039	0.661469	0.113742	NA
Aarts2008_adults_I00040	0.671096	0.113031	NA
Aarts2008_adults_I00041	0.801666	0.125064	NA
Aarts2008_adults_I00042	0.634525	0.111180	NA
Aarts2008_adults_I00043	0.611344	0.109970	NA
Aarts2008_adults_I00044	0.703729	0.115937	NA
Aarts2008_adults_I00045	0.847321	0.127431	NA
Aarts2008_adults_I00046	0.704834	0.116707	NA
Aarts2008_adults_I00047	0.669004	0.113769	NA
Aarts2008_adults_I00048	0.661278	0.114735	NA
Aarts2008_adults_I00049	0.636196	0.111193	NA
Adleman2002_adults_I00000	0.219918	0.095659	NA
Adleman2002_adults_I00001	0.239892	0.096206	NA
Adleman2002_adults_I00002	0.184114	0.095457	NA
Adleman2002_adults_I00003	0.184989	0.095309	NA
Adleman2002_adults_I00004	0.181335	0.095256	NA
Adleman2002_adults_I00005	0.041336	0.094250	NA
Adleman2002_adults_I00006	0.214477	0.096203	NA
Adleman2002_adults_I00007	0.045923	0.094163	NA
Adleman2002_adults_I00008	0.115198	0.094799	NA
Adleman2002_adults_I00009	0.057902	0.094497	NA
Adleman2002_adults_I00010	0.129860	0.095050	NA
Adleman2002_adults_I00011	0.284575	0.096667	NA
Adleman2002_adults_I00012	0.023997	0.094033	NA
Adleman2002_adults_I00013	0.222771	0.095666	NA
Adleman2002_adults_I00014	0.150853	0.095121	NA
Adleman2002_adults_I00015	0.308637	0.097527	NA
Adleman2002_adults_I00016	0.023211	0.094140	NA
Adleman2002_adults_I00017	0.196975	0.095765	NA
Adleman2002_adults_I00018	0.134635	0.095147	NA
Adleman2002_adults_I00019	0.314944	0.096917	NA
Adleman2002_adults_I00020	0.182098	0.095317	NA
Adleman2002_adults_I00021	0.125035	0.095188	NA
Adleman2002_adults_I00022	0.311356	0.096771	NA
Adleman2002_adults_I00023	0.047534	0.094323	NA
Adleman2002_adults_I00024	0.315581	0.096929	NA
Adleman2002_adults_I00025	0.222228	0.095810	NA
Adleman2002_adults_I00026	0.206214	0.095819	NA
Adleman2002_adults_I00027	0.005316	0.093756	NA
Adleman2002_adults_I00028	0.323473	0.097242	NA
Adleman2002_adults_I00029	0.228619	0.095915	NA
Adleman2002_adults_I00030	0.052598	0.094119	NA
Adleman2002_adults_I00031	0.086159	0.094411	NA
Adleman2002_adults_I00032	0.064097	0.094177	NA
Adleman2002_adults_I00033	0.041927	0.094206	NA
Adleman2002_adults_I00034	0.197096	0.095583	NA
Adleman2002_adults_I00035	-0.106955	0.092517	NA
Adleman2002_adults_I00036	0.062059	0.094286	NA
Adleman2002_adults_I00037	-0.085623	0.093189	NA
Adleman2002_adults_I00038	0.068305	0.094153	NA
Adleman2002_adults_I00039	0.232081	0.095987	NA
Adleman2002_adults_I00040	0.259167	0.095948	NA
Adleman2002_adults_I00041	0.107031	0.094730	NA
Adleman2002_adults_I00042	0.217075	0.095494	NA
Adleman2002_adults_I00043	0.094521	0.094549	NA
Adleman2002_adults_I00044	0.083099	0.094519	NA
Adleman2002_adults_I00045	0.160826	0.095145	NA
Adleman2002_adults_I00046	0.300607	0.097398	NA
