map	estimate	variance	sdm_z
<i>&beta;</i><sub>0</sub>	0.174297	NA	NA
Hedges' <i>g</i>	0.015099	0.000658	0.604259
uncorrp	0.695997	NA	NA
uncorrp_neg	0.304003	NA	NA
MyLinearModel_<i>&tau;</i><sup>2</sup>	0.008260	NA	NA
MyLinearModel_<i>H</i><sup>2</sup>	1.201129	NA	NA
MyLinearModel_<i>I</i><sup>2</sup>	15.038690	NA	NA
MyLinearModel_<i>Q</i><sup>2</sup>	120.814705	NA	-0.352620
corrp_voxel	0.140046	NA	NA
corrp_voxel_neg	0.000000	NA	NA
corrp_tfce	0.999012	NA	NA
corrp_tfce_neg	0.553879	NA	NA
Aarts2008_adults_I00000	0.211048	0.090196	NA
Aarts2008_adults_I00001	0.212550	0.090582	NA
Aarts2008_adults_I00002	0.210206	0.089994	NA
Aarts2008_adults_I00003	0.201450	0.089588	NA
Aarts2008_adults_I00004	0.261822	0.091109	NA
Aarts2008_adults_I00005	0.200378	0.089735	NA
Aarts2008_adults_I00006	0.181061	0.089811	NA
Aarts2008_adults_I00007	0.169750	0.089312	NA
Aarts2008_adults_I00008	0.228819	0.090418	NA
Aarts2008_adults_I00009	0.223023	0.090659	NA
Aarts2008_adults_I00010	0.163632	0.089612	NA
Aarts2008_adults_I00011	0.205582	0.090627	NA
Aarts2008_adults_I00012	0.165313	0.089417	NA
Aarts2008_adults_I00013	0.214037	0.090257	NA
Aarts2008_adults_I00014	0.034149	0.087464	NA
Aarts2008_adults_I00015	0.237002	0.090538	NA
Aarts2008_adults_I00016	0.143547	0.089248	NA
Aarts2008_adults_I00017	0.136518	0.089359	NA
Aarts2008_adults_I00018	0.206604	0.089845	NA
Aarts2008_adults_I00019	0.210954	0.090227	NA
Aarts2008_adults_I00020	0.116450	0.088788	NA
Aarts2008_adults_I00021	0.081275	0.087595	NA
Aarts2008_adults_I00022	0.299209	0.091882	NA
Aarts2008_adults_I00023	0.172021	0.089457	NA
Aarts2008_adults_I00024	0.188789	0.090046	NA
Aarts2008_adults_I00025	0.239885	0.090812	NA
Aarts2008_adults_I00026	0.302086	0.092298	NA
Aarts2008_adults_I00027	0.112475	0.088703	NA
Aarts2008_adults_I00028	0.129605	0.088956	NA
Aarts2008_adults_I00029	0.180815	0.089855	NA
Aarts2008_adults_I00030	0.143024	0.088938	NA
Aarts2008_adults_I00031	0.183678	0.089456	NA
Aarts2008_adults_I00032	0.251473	0.091033	NA
Aarts2008_adults_I00033	0.177956	0.089571	NA
Aarts2008_adults_I00034	0.231194	0.090356	NA
Aarts2008_adults_I00035	0.247940	0.090993	NA
Aarts2008_adults_I00036	0.148870	0.088915	NA
Aarts2008_adults_I00037	0.116524	0.088541	NA
Aarts2008_adults_I00038	0.188234	0.089964	NA
Aarts2008_adults_I00039	0.254256	0.091219	NA
Aarts2008_adults_I00040	0.209286	0.090309	NA
Aarts2008_adults_I00041	0.162460	0.089028	NA
Aarts2008_adults_I00042	0.196760	0.089793	NA
Aarts2008_adults_I00043	0.258713	0.090807	NA
Aarts2008_adults_I00044	0.192235	0.089858	NA
Aarts2008_adults_I00045	0.152316	0.089162	NA
Aarts2008_adults_I00046	0.167623	0.089340	NA
Aarts2008_adults_I00047	0.076226	0.087595	NA
Aarts2008_adults_I00048	0.206488	0.090048	NA
Aarts2008_adults_I00049	0.258744	0.091101	NA
Adleman2002_adults_I00000	0.180751	0.095515	NA
Adleman2002_adults_I00001	0.050918	0.094404	NA
Adleman2002_adults_I00002	0.098089	0.094836	NA
Adleman2002_adults_I00003	0.115884	0.094922	NA
Adleman2002_adults_I00004	0.063043	0.094582	NA
Adleman2002_adults_I00005	0.018758	0.094172	NA
Adleman2002_adults_I00006	0.102305	0.094804	NA
Adleman2002_adults_I00007	0.111071	0.094833	NA
Adleman2002_adults_I00008	0.106483	0.094880	NA
Adleman2002_adults_I00009	0.092651	0.094831	NA
Adleman2002_adults_I00010	0.187481	0.095447	NA
Adleman2002_adults_I00011	0.079952	0.094678	NA
Adleman2002_adults_I00012	0.109858	0.094899	NA
Adleman2002_adults_I00013	0.076773	0.094563	NA
Adleman2002_adults_I00014	0.139865	0.095150	NA
