map	estimate	variance	sdm_z
<i>&beta;</i><sub>0</sub>	0.274859	NA	NA
Hedges' <i>g</i>	0.084517	0.000666	3.284274
uncorrp	0.998607	NA	NA
uncorrp_neg	0.001393	NA	NA
MyLinearModel_<i>&tau;</i><sup>2</sup>	0.009864	NA	NA
MyLinearModel_<i>H</i><sup>2</sup>	1.232241	NA	NA
MyLinearModel_<i>I</i><sup>2</sup>	16.794132	NA	NA
MyLinearModel_<i>Q</i><sup>2</sup>	116.779488	NA	-0.599734
corrp_voxel	0.999000	NA	NA
corrp_voxel_neg	0.000000	NA	NA
corrp_tfce	0.997684	NA	NA
corrp_tfce_neg	0.553997	NA	NA
Aarts2008_adults_I00000	0.226860	0.091601	NA
Aarts2008_adults_I00001	0.437095	0.096780	NA
Aarts2008_adults_I00002	0.250239	0.091457	NA
Aarts2008_adults_I00003	0.284389	0.092389	NA
Aarts2008_adults_I00004	0.352245	0.094285	NA
Aarts2008_adults_I00005	0.319739	0.094098	NA
Aarts2008_adults_I00006	0.264464	0.091707	NA
Aarts2008_adults_I00007	0.343087	0.094012	NA
Aarts2008_adults_I00008	0.321483	0.093860	NA
Aarts2008_adults_I00009	0.446949	0.097204	NA
Aarts2008_adults_I00010	0.234467	0.090997	NA
Aarts2008_adults_I00011	0.380607	0.095051	NA
Aarts2008_adults_I00012	0.269515	0.092367	NA
Aarts2008_adults_I00013	0.240656	0.091169	NA
Aarts2008_adults_I00014	0.262951	0.092128	NA
Aarts2008_adults_I00015	0.238716	0.090953	NA
Aarts2008_adults_I00016	0.259150	0.091826	NA
Aarts2008_adults_I00017	0.273000	0.092808	NA
Aarts2008_adults_I00018	0.336150	0.093569	NA
Aarts2008_adults_I00019	0.338200	0.093538	NA
Aarts2008_adults_I00020	0.299487	0.093305	NA
Aarts2008_adults_I00021	0.259903	0.092355	NA
Aarts2008_adults_I00022	0.443863	0.096897	NA
Aarts2008_adults_I00023	0.333506	0.093990	NA
Aarts2008_adults_I00024	0.286024	0.092828	NA
Aarts2008_adults_I00025	0.367235	0.094620	NA
Aarts2008_adults_I00026	0.323986	0.093348	NA
Aarts2008_adults_I00027	0.338023	0.094197	NA
Aarts2008_adults_I00028	0.287893	0.093378	NA
Aarts2008_adults_I00029	0.386184	0.095794	NA
Aarts2008_adults_I00030	0.391594	0.095336	NA
Aarts2008_adults_I00031	0.276785	0.092263	NA
Aarts2008_adults_I00032	0.349140	0.094558	NA
Aarts2008_adults_I00033	0.264987	0.092035	NA
Aarts2008_adults_I00034	0.455218	0.097180	NA
Aarts2008_adults_I00035	0.375692	0.094623	NA
Aarts2008_adults_I00036	0.312165	0.093540	NA
Aarts2008_adults_I00037	0.278746	0.092795	NA
Aarts2008_adults_I00038	0.371954	0.094917	NA
Aarts2008_adults_I00039	0.361860	0.094507	NA
Aarts2008_adults_I00040	0.347722	0.094919	NA
Aarts2008_adults_I00041	0.288890	0.092770	NA
Aarts2008_adults_I00042	0.282061	0.092610	NA
Aarts2008_adults_I00043	0.394345	0.095365	NA
Aarts2008_adults_I00044	0.329129	0.094400	NA
Aarts2008_adults_I00045	0.263236	0.091796	NA
