map	estimate	variance	sdm_z
<i>&beta;</i><sub>0</sub>	0.223564	NA	NA
Hedges' <i>g</i>	0.028818	0.000731	1.096826
uncorrp	0.773797	NA	NA
uncorrp_neg	0.226203	NA	NA
MyLinearModel_<i>&tau;</i><sup>2</sup>	0.013179	NA	NA
MyLinearModel_<i>H</i><sup>2</sup>	1.313390	NA	NA
MyLinearModel_<i>I</i><sup>2</sup>	19.165453	NA	NA
MyLinearModel_<i>Q</i><sup>2</sup>	119.083160	NA	-0.540337
corrp_voxel	0.379615	NA	NA
corrp_voxel_neg	0.000000	NA	NA
corrp_tfce	0.999021	NA	NA
corrp_tfce_neg	0.553883	NA	NA
Aarts2008_adults_I00000	0.361589	0.099180	NA
Aarts2008_adults_I00001	0.394533	0.099878	NA
Aarts2008_adults_I00002	0.349278	0.098540	NA
Aarts2008_adults_I00003	0.413234	0.101585	NA
Aarts2008_adults_I00004	0.440150	0.102317	NA
Aarts2008_adults_I00005	0.355903	0.098804	NA
Aarts2008_adults_I00006	0.342813	0.097998	NA
Aarts2008_adults_I00007	0.376445	0.099553	NA
Aarts2008_adults_I00008	0.430842	0.101454	NA
Aarts2008_adults_I00009	0.440488	0.101095	NA
Aarts2008_adults_I00010	0.413162	0.100689	NA
Aarts2008_adults_I00011	0.422299	0.100893	NA
Aarts2008_adults_I00012	0.309715	0.097302	NA
Aarts2008_adults_I00013	0.391568	0.099098	NA
Aarts2008_adults_I00014	0.356584	0.098763	NA
Aarts2008_adults_I00015	0.382608	0.099632	NA
Aarts2008_adults_I00016	0.303372	0.096558	NA
Aarts2008_adults_I00017	0.425494	0.101816	NA
Aarts2008_adults_I00018	0.390096	0.099588	NA
Aarts2008_adults_I00019	0.394859	0.100068	NA
Aarts2008_adults_I00020	0.292318	0.096377	NA
Aarts2008_adults_I00021	0.305927	0.096495	NA
Aarts2008_adults_I00022	0.495306	0.103451	NA
Aarts2008_adults_I00023	0.484072	0.103540	NA
Aarts2008_adults_I00024	0.467246	0.102623	NA
Aarts2008_adults_I00025	0.481950	0.103337	NA
Aarts2008_adults_I00026	0.472072	0.102786	NA
Aarts2008_adults_I00027	0.342913	0.097993	NA
Aarts2008_adults_I00028	0.341079	0.098521	NA
Aarts2008_adults_I00029	0.387731	0.099356	NA
Aarts2008_adults_I00030	0.448902	0.101669	NA
Aarts2008_adults_I00031	0.354647	0.098216	NA
Aarts2008_adults_I00032	0.470282	0.103504	NA
Aarts2008_adults_I00033	0.277871	0.095955	NA
Aarts2008_adults_I00034	0.423614	0.100812	NA
Aarts2008_adults_I00035	0.377190	0.098987	NA
Aarts2008_adults_I00036	0.403459	0.100002	NA
Aarts2008_adults_I00037	0.325757	0.097928	NA
Aarts2008_adults_I00038	0.409518	0.100468	NA
Aarts2008_adults_I00039	0.497756	0.103267	NA
Aarts2008_adults_I00040	0.354313	0.098228	NA
Aarts2008_adults_I00041	0.375216	0.099263	NA
Aarts2008_adults_I00042	0.349119	0.097871	NA
Aarts2008_adults_I00043	0.392646	0.099268	NA
Aarts2008_adults_I00044	0.359664	0.098845	NA
Aarts2008_adults_I00045	0.344852	0.098196	NA
Aarts2008_adults_I00046	0.407891	0.100076	NA
Aarts2008_adults_I00047	0.325096	0.096928	NA
Aarts2008_adults_I00048	0.354469	0.098211	NA
Aarts2008_adults_I00049	0.435802	0.101235	NA
Adleman2002_adults_I00000	0.285768	0.104476	NA
Adleman2002_adults_I00001	0.268662	0.103582	NA
Adleman2002_adults_I00002	0.370989	0.105819	NA
Adleman2002_adults_I00003	0.326486	0.105036	NA
Adleman2002_adults_I00004	0.226197	0.103587	NA
Adleman2002_adults_I00005	0.228463	0.103317	NA
Adleman2002_adults_I00006	0.307833	0.104211	NA
Adleman2002_adults_I00007	0.272628	0.104697	NA
Adleman2002_adults_I00008	0.314116	0.104344	NA
Adleman2002_adults_I00009	0.265441	0.103897	NA
Adleman2002_adults_I00010	0.344495	0.105155	NA
Adleman2002_adults_I00011	0.298737	0.104823	NA
Adleman2002_adults_I00012	0.192242	0.102484	NA
Adleman2002_adults_I00013	0.308486	0.103810	NA
Adleman2002_adults_I00014	0.342429	0.105754	NA
Adleman2002_adults_I00015	0.343030	0.104986	NA
Adleman2002_adults_I00016	0.276081	0.104239	NA
Adleman2002_adults_I00017	0.278298	0.104062	NA
Adleman2002_adults_I00018	0.375716	0.106272	NA
Adleman2002_adults_I00019	0.295873	0.104552	NA
Adleman2002_adults_I00020	0.317278	0.104711	NA
Adleman2002_adults_I00021	0.250639	0.103859	NA
Adleman2002_adults_I00022	0.360864	0.105301	NA
Adleman2002_adults_I00023	0.297768	0.104689	NA
Adleman2002_adults_I00024	0.203411	0.102764	NA
Adleman2002_adults_I00025	0.279854	0.105212	NA
Adleman2002_adults_I00026	0.242291	0.103692	NA
Adleman2002_adults_I00027	0.362721	0.105771	NA
Adleman2002_adults_I00028	0.368572	0.105738	NA
Adleman2002_adults_I00029	0.233496	0.104001	NA
Adleman2002_adults_I00030	0.295568	0.105193	NA
Adleman2002_adults_I00031	0.312824	0.105592	NA
Adleman2002_adults_I00032	0.305791	0.104637	NA
Adleman2002_adults_I00033	0.293495	0.104604	NA
Adleman2002_adults_I00034	0.192818	0.102556	NA
Adleman2002_adults_I00035	0.191397	0.102701	NA
Adleman2002_adults_I00036	0.344896	0.106675	NA
Adleman2002_adults_I00037	0.158473	0.102487	NA
Adleman2002_adults_I00038	0.292036	0.104748	NA
Adleman2002_adults_I00039	0.367617	0.106732	NA
Adleman2002_adults_I00040	0.291704	0.104455	NA
Adleman2002_adults_I00041	0.318178	0.104880	NA
Adleman2002_adults_I00042	0.275819	0.104925	NA
Adleman2002_adults_I00043	0.312352	0.105095	NA
Adleman2002_adults_I00044	0.340571	0.105461	NA
Adleman2002_adults_I00045	0.213078	0.103010	NA
Adleman2002_adults_I00046	0.349799	0.105742	NA
Adleman2002_adults_I00047	0.263269	0.104074	NA
Adleman2002_adults_I00048	0.196902	0.102724	NA
Adleman2002_adults_I00049	0.279475	0.104150	NA
Andrews-Hanna2011_children_I00000	0.175346	0.032262	NA
Andrews-Hanna2011_children_I00001	0.154673	0.032205	NA
Andrews-Hanna2011_children_I00002	0.155076	0.032169	NA
Andrews-Hanna2011_children_I00003	0.116279	0.032047	NA
Andrews-Hanna2011_children_I00004	0.178708	0.032270	NA
Andrews-Hanna2011_children_I00005	0.232647	0.032430	NA
Andrews-Hanna2011_children_I00006	0.135060	0.032106	NA
Andrews-Hanna2011_children_I00007	0.115593	0.032060	NA
Andrews-Hanna2011_children_I00008	0.159755	0.032189	NA
Andrews-Hanna2011_children_I00009	0.181035	0.032275	NA
Andrews-Hanna2011_children_I00010	0.150541	0.032178	NA
Andrews-Hanna2011_children_I00011	0.200900	0.032338	NA
Andrews-Hanna2011_children_I00012	0.090486	0.031963	NA
Andrews-Hanna2011_children_I00013	0.165654	0.032194	NA
Andrews-Hanna2011_children_I00014	0.119061	0.032064	NA
Andrews-Hanna2011_children_I00015	0.171088	0.032231	NA
Andrews-Hanna2011_children_I00016	0.168181	0.032226	NA
Andrews-Hanna2011_children_I00017	0.163120	0.032217	NA
Andrews-Hanna2011_children_I00018	0.092551	0.031976	NA
Andrews-Hanna2011_children_I00019	0.148235	0.032166	NA
Andrews-Hanna2011_children_I00020	0.148100	0.032153	NA
Andrews-Hanna2011_children_I00021	0.175031	0.032258	NA
Andrews-Hanna2011_children_I00022	0.191946	0.032285	NA
Andrews-Hanna2011_children_I00023	0.099112	0.031996	NA
Andrews-Hanna2011_children_I00024	0.133451	0.032110	NA
Andrews-Hanna2011_children_I00025	0.072881	0.031887	NA
Andrews-Hanna2011_children_I00026	0.188735	0.032287	NA
Andrews-Hanna2011_children_I00027	0.160352	0.032201	NA
Andrews-Hanna2011_children_I00028	0.153406	0.032165	NA
Andrews-Hanna2011_children_I00029	0.174970	0.032232	NA
Andrews-Hanna2011_children_I00030	0.216961	0.032402	NA
Andrews-Hanna2011_children_I00031	0.165191	0.032209	NA
Andrews-Hanna2011_children_I00032	0.154763	0.032169	NA
Andrews-Hanna2011_children_I00033	0.203349	0.032322	NA
Andrews-Hanna2011_children_I00034	0.169514	0.032221	NA
Andrews-Hanna2011_children_I00035	0.184444	0.032264	NA
Andrews-Hanna2011_children_I00036	0.176075	0.032233	NA
Andrews-Hanna2011_children_I00037	0.196599	0.032308	NA
Andrews-Hanna2011_children_I00038	0.138377	0.032150	NA
Andrews-Hanna2011_children_I00039	0.125488	0.032070	NA
Andrews-Hanna2011_children_I00040	0.192362	0.032283	NA
Andrews-Hanna2011_children_I00041	0.201616	0.032336	NA
Andrews-Hanna2011_children_I00042	0.137025	0.032114	NA
Andrews-Hanna2011_children_I00043	0.205929	0.032325	NA
Andrews-Hanna2011_children_I00044	0.219733	0.032388	NA
Andrews-Hanna2011_children_I00045	0.170448	0.032246	NA
Andrews-Hanna2011_children_I00046	0.157235	0.032173	NA
Andrews-Hanna2011_children_I00047	0.160206	0.032214	NA
Andrews-Hanna2011_children_I00048	0.178676	0.032269	NA
Andrews-Hanna2011_children_I00049	0.172072	0.032237	NA
Ansari2006_adults_I00000	0.251007	0.078390	NA
Ansari2006_adults_I00001	0.244526	0.077908	NA
Ansari2006_adults_I00002	0.103638	0.075583	NA
Ansari2006_adults_I00003	0.158404	0.076317	NA
Ansari2006_adults_I00004	0.238291	0.077722	NA
Ansari2006_adults_I00005	0.332226	0.079613	NA
Ansari2006_adults_I00006	0.271850	0.078568	NA
Ansari2006_adults_I00007	0.277313	0.078711	NA
Ansari2006_adults_I00008	0.262426	0.078270	NA
Ansari2006_adults_I00009	0.175343	0.076885	NA
Ansari2006_adults_I00010	0.312957	0.079125	NA
Ansari2006_adults_I00011	0.217942	0.077433	NA
Ansari2006_adults_I00012	0.189076	0.077156	NA
Ansari2006_adults_I00013	0.306546	0.079130	NA
Ansari2006_adults_I00014	0.306360	0.079167	NA
Ansari2006_adults_I00015	0.273826	0.078660	NA
Ansari2006_adults_I00016	0.306320	0.078995	NA
Ansari2006_adults_I00017	0.226412	0.077584	NA
Ansari2006_adults_I00018	0.172872	0.076594	NA
Ansari2006_adults_I00019	0.226225	0.077806	NA
Ansari2006_adults_I00020	0.347575	0.080145	NA
Ansari2006_adults_I00021	0.248707	0.078110	NA
Ansari2006_adults_I00022	0.320380	0.079387	NA
Ansari2006_adults_I00023	0.354999	0.079764	NA
Ansari2006_adults_I00024	0.180451	0.076756	NA
Ansari2006_adults_I00025	0.229485	0.077928	NA
Ansari2006_adults_I00026	0.139436	0.076189	NA
Ansari2006_adults_I00027	0.266310	0.078264	NA
Ansari2006_adults_I00028	0.225109	0.077637	NA
Ansari2006_adults_I00029	0.248952	0.077778	NA
Ansari2006_adults_I00030	0.288302	0.078777	NA
Ansari2006_adults_I00031	0.297833	0.078808	NA
Ansari2006_adults_I00032	0.308745	0.079201	NA
Ansari2006_adults_I00033	0.319319	0.079539	NA
Ansari2006_adults_I00034	0.224361	0.077938	NA
Ansari2006_adults_I00035	0.194866	0.077102	NA
Ansari2006_adults_I00036	0.269851	0.078812	NA
Ansari2006_adults_I00037	0.129883	0.076116	NA
Ansari2006_adults_I00038	0.361067	0.079865	NA
Ansari2006_adults_I00039	0.313673	0.079272	NA
Ansari2006_adults_I00040	0.248096	0.077883	NA
Ansari2006_adults_I00041	0.181313	0.076996	NA
Ansari2006_adults_I00042	0.121031	0.075814	NA
Ansari2006_adults_I00043	0.170714	0.076579	NA
Ansari2006_adults_I00044	0.306384	0.078982	NA
Ansari2006_adults_I00045	0.273163	0.078419	NA
Ansari2006_adults_I00046	0.195784	0.077205	NA
Ansari2006_adults_I00047	0.233020	0.077583	NA
Ansari2006_adults_I00048	0.244422	0.078136	NA
Ansari2006_adults_I00049	0.349655	0.079582	NA
Balodis2013_adults_I00000	0.266356	0.030186	NA
Balodis2013_adults_I00001	0.232939	0.029970	NA
Balodis2013_adults_I00002	0.189531	0.029799	NA
Balodis2013_adults_I00003	0.289708	0.030293	NA
Balodis2013_adults_I00004	0.236206	0.030023	NA
Balodis2013_adults_I00005	0.198425	0.029808	NA
Balodis2013_adults_I00006	0.232669	0.029997	NA
Balodis2013_adults_I00007	0.236403	0.030056	NA
Balodis2013_adults_I00008	0.247468	0.030084	NA
Balodis2013_adults_I00009	0.281137	0.030218	NA
Balodis2013_adults_I00010	0.295243	0.030338	NA
Balodis2013_adults_I00011	0.198939	0.029812	NA
Balodis2013_adults_I00012	0.279402	0.030257	NA
Balodis2013_adults_I00013	0.295135	0.030344	NA
Balodis2013_adults_I00014	0.304467	0.030389	NA
Balodis2013_adults_I00015	0.186607	0.029736	NA
Balodis2013_adults_I00016	0.199158	0.029817	NA
Balodis2013_adults_I00017	0.285089	0.030238	NA
Balodis2013_adults_I00018	0.240719	0.030028	NA
Balodis2013_adults_I00019	0.289639	0.030314	NA
Balodis2013_adults_I00020	0.299891	0.030329	NA
Balodis2013_adults_I00021	0.234248	0.030028	NA
Balodis2013_adults_I00022	0.222615	0.029927	NA
Balodis2013_adults_I00023	0.201729	0.029847	NA
Balodis2013_adults_I00024	0.168482	0.029629	NA
Balodis2013_adults_I00025	0.239922	0.030055	NA
Balodis2013_adults_I00026	0.256693	0.030126	NA
Balodis2013_adults_I00027	0.287734	0.030280	NA
Balodis2013_adults_I00028	0.262277	0.030129	NA
Balodis2013_adults_I00029	0.241458	0.030056	NA
Balodis2013_adults_I00030	0.246517	0.030081	NA
Balodis2013_adults_I00031	0.252653	0.030102	NA
Balodis2013_adults_I00032	0.191722	0.029789	NA
Balodis2013_adults_I00033	0.309976	0.030416	NA
Balodis2013_adults_I00034	0.262560	0.030190	NA
Balodis2013_adults_I00035	0.232076	0.030013	NA
Balodis2013_adults_I00036	0.250941	0.030092	NA
Balodis2013_adults_I00037	0.255184	0.030093	NA
Balodis2013_adults_I00038	0.237528	0.030048	NA
Balodis2013_adults_I00039	0.279105	0.030251	NA
Balodis2013_adults_I00040	0.203786	0.029865	NA
Balodis2013_adults_I00041	0.160117	0.029621	NA
Balodis2013_adults_I00042	0.227816	0.029947	NA
Balodis2013_adults_I00043	0.209937	0.029827	NA
Balodis2013_adults_I00044	0.136379	0.029458	NA
Balodis2013_adults_I00045	0.259180	0.030166	NA
Balodis2013_adults_I00046	0.237382	0.030003	NA
Balodis2013_adults_I00047	0.277158	0.030225	NA
Balodis2013_adults_I00048	0.249159	0.030095	NA
Balodis2013_adults_I00049	0.252496	0.030116	NA
Barros-Loscertales2011_adults_I00000	0.401399	0.074278	NA
Barros-Loscertales2011_adults_I00001	0.375182	0.073399	NA
Barros-Loscertales2011_adults_I00002	0.319443	0.072065	NA
Barros-Loscertales2011_adults_I00003	0.448859	0.075045	NA
Barros-Loscertales2011_adults_I00004	0.502636	0.077399	NA
Barros-Loscertales2011_adults_I00005	0.427520	0.074559	NA
Barros-Loscertales2011_adults_I00006	0.473006	0.076660	NA
Barros-Loscertales2011_adults_I00007	0.354556	0.072729	NA
Barros-Loscertales2011_adults_I00008	0.450234	0.076018	NA
Barros-Loscertales2011_adults_I00009	0.423234	0.074755	NA
Barros-Loscertales2011_adults_I00010	0.421176	0.074850	NA
Barros-Loscertales2011_adults_I00011	0.344367	0.072838	NA
Barros-Loscertales2011_adults_I00012	0.439707	0.075202	NA
Barros-Loscertales2011_adults_I00013	0.480681	0.076037	NA
Barros-Loscertales2011_adults_I00014	0.403173	0.074445	NA
Barros-Loscertales2011_adults_I00015	0.435566	0.074696	NA
Barros-Loscertales2011_adults_I00016	0.384336	0.073588	NA
Barros-Loscertales2011_adults_I00017	0.465862	0.075852	NA
Barros-Loscertales2011_adults_I00018	0.370829	0.073266	NA
Barros-Loscertales2011_adults_I00019	0.427192	0.074813	NA
Barros-Loscertales2011_adults_I00020	0.418620	0.074555	NA
Barros-Loscertales2011_adults_I00021	0.422566	0.075130	NA
Barros-Loscertales2011_adults_I00022	0.345094	0.073004	NA
Barros-Loscertales2011_adults_I00023	0.345808	0.072958	NA
Barros-Loscertales2011_adults_I00024	0.398082	0.074543	NA
Barros-Loscertales2011_adults_I00025	0.375217	0.072988	NA
Barros-Loscertales2011_adults_I00026	0.485642	0.076895	NA
