map	estimate	variance	sdm_z
<i>&beta;</i><sub>0</sub>	0.277972	NA	NA
Hedges' <i>g</i>	0.074821	0.000709	2.828099
uncorrp	0.997132	NA	NA
uncorrp_neg	0.002868	NA	NA
MyLinearModel_<i>&tau;</i><sup>2</sup>	0.011185	NA	NA
MyLinearModel_<i>H</i><sup>2</sup>	1.263010	NA	NA
MyLinearModel_<i>I</i><sup>2</sup>	18.477091	NA	NA
MyLinearModel_<i>Q</i><sup>2</sup>	109.261353	NA	-1.150364
corrp_voxel	0.998997	NA	NA
corrp_voxel_neg	0.000000	NA	NA
corrp_tfce	0.998997	NA	NA
corrp_tfce_neg	0.554001	NA	NA
Aarts2008_adults_I00000	0.329553	0.094530	NA
Aarts2008_adults_I00001	0.463094	0.099021	NA
Aarts2008_adults_I00002	0.338309	0.094393	NA
Aarts2008_adults_I00003	0.346674	0.095514	NA
Aarts2008_adults_I00004	0.395386	0.096443	NA
Aarts2008_adults_I00005	0.257083	0.092828	NA
Aarts2008_adults_I00006	0.275477	0.091661	NA
Aarts2008_adults_I00007	0.376195	0.096952	NA
Aarts2008_adults_I00008	0.419445	0.097209	NA
Aarts2008_adults_I00009	0.385420	0.095301	NA
Aarts2008_adults_I00010	0.406874	0.096767	NA
Aarts2008_adults_I00011	0.345179	0.094687	NA
Aarts2008_adults_I00012	0.208771	0.089651	NA
Aarts2008_adults_I00013	0.279268	0.091530	NA
Aarts2008_adults_I00014	0.300979	0.093509	NA
Aarts2008_adults_I00015	0.234769	0.091078	NA
Aarts2008_adults_I00016	0.256305	0.090994	NA
Aarts2008_adults_I00017	0.367931	0.096102	NA
Aarts2008_adults_I00018	0.332680	0.093115	NA
Aarts2008_adults_I00019	0.323125	0.093855	NA
Aarts2008_adults_I00020	0.274028	0.092850	NA
Aarts2008_adults_I00021	0.224490	0.091499	NA
Aarts2008_adults_I00022	0.444596	0.098544	NA
Aarts2008_adults_I00023	0.362177	0.095539	NA
Aarts2008_adults_I00024	0.395266	0.096165	NA
Aarts2008_adults_I00025	0.467183	0.099265	NA
Aarts2008_adults_I00026	0.414745	0.097664	NA
Aarts2008_adults_I00027	0.283899	0.092918	NA
Aarts2008_adults_I00028	0.198051	0.091200	NA
Aarts2008_adults_I00029	0.336549	0.094704	NA
