map	estimate	variance	sdm_z
<i>&beta;</i><sub>0</sub>	0.210175	NA	NA
Hedges' <i>g</i>	0.074769	0.000623	3.030692
uncorrp	0.998000	NA	NA
uncorrp_neg	0.002000	NA	NA
MyLinearModel_<i>&tau;</i><sup>2</sup>	0.006362	NA	NA
MyLinearModel_<i>H</i><sup>2</sup>	1.151379	NA	NA
MyLinearModel_<i>I</i><sup>2</sup>	10.325775	NA	NA
MyLinearModel_<i>Q</i><sup>2</sup>	106.219269	NA	-1.345172
corrp_voxel	0.999001	NA	NA
corrp_voxel_neg	0.000000	NA	NA
corrp_tfce	0.999001	NA	NA
corrp_tfce_neg	0.553996	NA	NA
Aarts2008_adults_I00000	0.209422	0.091476	NA
Aarts2008_adults_I00001	0.317160	0.094210	NA
Aarts2008_adults_I00002	0.287296	0.093290	NA
Aarts2008_adults_I00003	0.347681	0.094893	NA
Aarts2008_adults_I00004	0.366588	0.096265	NA
Aarts2008_adults_I00005	0.249744	0.093133	NA
Aarts2008_adults_I00006	0.212002	0.092652	NA
Aarts2008_adults_I00007	0.188638	0.091437	NA
Aarts2008_adults_I00008	0.316973	0.094991	NA
Aarts2008_adults_I00009	0.357669	0.095943	NA
Aarts2008_adults_I00010	0.332714	0.095145	NA
Aarts2008_adults_I00011	0.304799	0.094507	NA
Aarts2008_adults_I00012	0.232413	0.091962	NA
Aarts2008_adults_I00013	0.339491	0.094791	NA
Aarts2008_adults_I00014	0.178913	0.091492	NA
Aarts2008_adults_I00015	0.268119	0.093337	NA
Aarts2008_adults_I00016	0.233333	0.091816	NA
Aarts2008_adults_I00017	0.319231	0.094226	NA
Aarts2008_adults_I00018	0.397298	0.096028	NA
Aarts2008_adults_I00019	0.265579	0.093779	NA
Aarts2008_adults_I00020	0.268648	0.092887	NA
Aarts2008_adults_I00021	0.260471	0.092836	NA
Aarts2008_adults_I00022	0.445278	0.097768	NA
Aarts2008_adults_I00023	0.328218	0.095616	NA
Aarts2008_adults_I00024	0.352101	0.095327	NA
Aarts2008_adults_I00025	0.353115	0.094846	NA
Aarts2008_adults_I00026	0.449317	0.097917	NA
Aarts2008_adults_I00027	0.230563	0.092182	NA
Aarts2008_adults_I00028	0.199703	0.092078	NA
Aarts2008_adults_I00029	0.286838	0.094046	NA
Aarts2008_adults_I00030	0.298267	0.094260	NA
Aarts2008_adults_I00031	0.261051	0.092363	NA
Aarts2008_adults_I00032	0.317942	0.094618	NA
Aarts2008_adults_I00033	0.204552	0.091140	NA
Aarts2008_adults_I00034	0.426616	0.097332	NA
Aarts2008_adults_I00035	0.307491	0.093929	NA
Aarts2008_adults_I00036	0.308976	0.094697	NA
Aarts2008_adults_I00037	0.279207	0.093497	NA
Aarts2008_adults_I00038	0.354771	0.094870	NA
Aarts2008_adults_I00039	0.464336	0.097390	NA
Aarts2008_adults_I00040	0.241099	0.093032	NA
Aarts2008_adults_I00041	0.320914	0.094438	NA
Aarts2008_adults_I00042	0.236375	0.092103	NA
Aarts2008_adults_I00043	0.408687	0.096327	NA
Aarts2008_adults_I00044	0.303501	0.093267	NA
Aarts2008_adults_I00045	0.227426	0.092076	NA
Aarts2008_adults_I00046	0.246477	0.093006	NA
Aarts2008_adults_I00047	0.299139	0.094792	NA
Aarts2008_adults_I00048	0.312871	0.093771	NA
Aarts2008_adults_I00049	0.255852	0.093709	NA
Adleman2002_adults_I00000	0.538608	0.118834	NA
Adleman2002_adults_I00001	0.523043	0.117678	NA
Adleman2002_adults_I00002	0.534693	0.118519	NA
Adleman2002_adults_I00003	0.506908	0.117489	NA
Adleman2002_adults_I00004	0.456846	0.116104	NA
Adleman2002_adults_I00005	0.460549	0.116824	NA
Adleman2002_adults_I00006	0.462650	0.114548	NA
Adleman2002_adults_I00007	0.478049	0.117710	NA
Adleman2002_adults_I00008	0.555846	0.118381	NA
Adleman2002_adults_I00009	0.510682	0.117094	NA
Adleman2002_adults_I00010	0.539909	0.119674	NA
Adleman2002_adults_I00011	0.470075	0.114948	NA
Adleman2002_adults_I00012	0.429116	0.113675	NA
Adleman2002_adults_I00013	0.481369	0.115159	NA
Adleman2002_adults_I00014	0.567453	0.119343	NA
Adleman2002_adults_I00015	0.534428	0.116308	NA
Adleman2002_adults_I00016	0.518858	0.118297	NA
Adleman2002_adults_I00017	0.479503	0.115457	NA
Adleman2002_adults_I00018	0.605966	0.121059	NA
Adleman2002_adults_I00019	0.497863	0.117223	NA
Adleman2002_adults_I00020	0.465846	0.115131	NA
Adleman2002_adults_I00021	0.453282	0.116681	NA
Adleman2002_adults_I00022	0.571528	0.121705	NA
Adleman2002_adults_I00023	0.506496	0.118445	NA
Adleman2002_adults_I00024	0.494821	0.116577	NA
Adleman2002_adults_I00025	0.463594	0.117231	NA
Adleman2002_adults_I00026	0.430285	0.114343	NA
Adleman2002_adults_I00027	0.568106	0.120075	NA
Adleman2002_adults_I00028	0.513536	0.117136	NA
Adleman2002_adults_I00029	0.433727	0.115360	NA
Adleman2002_adults_I00030	0.499597	0.116937	NA
Adleman2002_adults_I00031	0.520526	0.118998	NA
Adleman2002_adults_I00032	0.518577	0.117335	NA
Adleman2002_adults_I00033	0.505130	0.116664	NA
Adleman2002_adults_I00034	0.420566	0.113507	NA
Adleman2002_adults_I00035	0.483758	0.115596	NA
Adleman2002_adults_I00036	0.501787	0.119181	NA
Adleman2002_adults_I00037	0.407796	0.117548	NA
Adleman2002_adults_I00038	0.502508	0.118357	NA
Adleman2002_adults_I00039	0.548223	0.118970	NA
Adleman2002_adults_I00040	0.482639	0.116320	NA
Adleman2002_adults_I00041	0.547749	0.117960	NA
Adleman2002_adults_I00042	0.493025	0.117504	NA
Adleman2002_adults_I00043	0.482741	0.116977	NA
Adleman2002_adults_I00044	0.555389	0.118735	NA
Adleman2002_adults_I00045	0.498572	0.116681	NA
Adleman2002_adults_I00046	0.542426	0.121108	NA
Adleman2002_adults_I00047	0.526026	0.117356	NA
Adleman2002_adults_I00048	0.444704	0.113988	NA
Adleman2002_adults_I00049	0.505865	0.115737	NA
Andrews-Hanna2011_children_I00000	0.127816	0.032012	NA
Andrews-Hanna2011_children_I00001	0.052088	0.031888	NA
Andrews-Hanna2011_children_I00002	0.082764	0.031894	NA
Andrews-Hanna2011_children_I00003	0.130482	0.031952	NA
Andrews-Hanna2011_children_I00004	0.100727	0.031976	NA
Andrews-Hanna2011_children_I00005	0.161202	0.032037	NA
Andrews-Hanna2011_children_I00006	0.127665	0.031969	NA
Andrews-Hanna2011_children_I00007	0.015769	0.031788	NA
Andrews-Hanna2011_children_I00008	0.133428	0.032002	NA
Andrews-Hanna2011_children_I00009	0.125145	0.031985	NA
Andrews-Hanna2011_children_I00010	0.038154	0.031801	NA
Andrews-Hanna2011_children_I00011	0.116885	0.031990	NA
Andrews-Hanna2011_children_I00012	0.034988	0.031806	NA
Andrews-Hanna2011_children_I00013	0.163272	0.032061	NA
Andrews-Hanna2011_children_I00014	0.060664	0.031840	NA
Andrews-Hanna2011_children_I00015	0.081925	0.031903	NA
Andrews-Hanna2011_children_I00016	0.118482	0.031989	NA
Andrews-Hanna2011_children_I00017	0.092633	0.031879	NA
Andrews-Hanna2011_children_I00018	0.072790	0.031887	NA
Andrews-Hanna2011_children_I00019	0.111139	0.031953	NA
Andrews-Hanna2011_children_I00020	0.115219	0.031996	NA
Andrews-Hanna2011_children_I00021	0.051338	0.031833	NA
Andrews-Hanna2011_children_I00022	0.132390	0.032004	NA
Andrews-Hanna2011_children_I00023	0.051163	0.031834	NA
Andrews-Hanna2011_children_I00024	0.119136	0.031974	NA
Andrews-Hanna2011_children_I00025	0.065777	0.031846	NA
Andrews-Hanna2011_children_I00026	0.105390	0.031982	NA
Andrews-Hanna2011_children_I00027	0.071984	0.031922	NA
Andrews-Hanna2011_children_I00028	0.131302	0.032001	NA
Andrews-Hanna2011_children_I00029	0.100731	0.031921	NA
Andrews-Hanna2011_children_I00030	0.140141	0.032006	NA
Andrews-Hanna2011_children_I00031	0.069636	0.031904	NA
Andrews-Hanna2011_children_I00032	0.126881	0.031990	NA
Andrews-Hanna2011_children_I00033	0.133854	0.031937	NA
Andrews-Hanna2011_children_I00034	0.101404	0.031953	NA
Andrews-Hanna2011_children_I00035	0.124789	0.031987	NA
Andrews-Hanna2011_children_I00036	0.178069	0.032129	NA
Andrews-Hanna2011_children_I00037	0.196752	0.032168	NA
Andrews-Hanna2011_children_I00038	0.036740	0.031845	NA
Andrews-Hanna2011_children_I00039	0.121155	0.031939	NA
Andrews-Hanna2011_children_I00040	0.143576	0.032048	NA
Andrews-Hanna2011_children_I00041	0.150355	0.032083	NA
Andrews-Hanna2011_children_I00042	0.078578	0.031869	NA
Andrews-Hanna2011_children_I00043	0.167251	0.032102	NA
Andrews-Hanna2011_children_I00044	0.162257	0.032083	NA
Andrews-Hanna2011_children_I00045	0.059549	0.031857	NA
Andrews-Hanna2011_children_I00046	0.095744	0.031896	NA
Andrews-Hanna2011_children_I00047	0.048034	0.031838	NA
Andrews-Hanna2011_children_I00048	0.083049	0.031920	NA
Andrews-Hanna2011_children_I00049	0.102948	0.031936	NA
Ansari2006_adults_I00000	0.355146	0.081397	NA
Ansari2006_adults_I00001	0.366131	0.080635	NA
Ansari2006_adults_I00002	0.186934	0.077869	NA
Ansari2006_adults_I00003	0.288563	0.079314	NA
Ansari2006_adults_I00004	0.371227	0.081734	NA
Ansari2006_adults_I00005	0.440420	0.083217	NA
Ansari2006_adults_I00006	0.278200	0.078841	NA
Ansari2006_adults_I00007	0.407582	0.082623	NA
Ansari2006_adults_I00008	0.290586	0.079880	NA
Ansari2006_adults_I00009	0.322505	0.080618	NA
Ansari2006_adults_I00010	0.325769	0.079990	NA
Ansari2006_adults_I00011	0.353675	0.080739	NA
Ansari2006_adults_I00012	0.351672	0.081205	NA
Ansari2006_adults_I00013	0.371465	0.081907	NA
Ansari2006_adults_I00014	0.410901	0.082973	NA
Ansari2006_adults_I00015	0.334620	0.080098	NA
Ansari2006_adults_I00016	0.348828	0.081603	NA
Ansari2006_adults_I00017	0.368878	0.080754	NA
Ansari2006_adults_I00018	0.241226	0.078413	NA
Ansari2006_adults_I00019	0.381587	0.082000	NA
Ansari2006_adults_I00020	0.422491	0.083021	NA
Ansari2006_adults_I00021	0.358760	0.081293	NA
Ansari2006_adults_I00022	0.320671	0.080106	NA
Ansari2006_adults_I00023	0.349796	0.080637	NA
Ansari2006_adults_I00024	0.313362	0.079792	NA
Ansari2006_adults_I00025	0.286512	0.079997	NA
Ansari2006_adults_I00026	0.279924	0.079079	NA
Ansari2006_adults_I00027	0.305814	0.079516	NA
Ansari2006_adults_I00028	0.336679	0.080296	NA
Ansari2006_adults_I00029	0.267064	0.078843	NA
Ansari2006_adults_I00030	0.344673	0.081686	NA
Ansari2006_adults_I00031	0.376739	0.081329	NA
Ansari2006_adults_I00032	0.394590	0.082134	NA
Ansari2006_adults_I00033	0.491483	0.085267	NA
Ansari2006_adults_I00034	0.371654	0.081976	NA
Ansari2006_adults_I00035	0.346287	0.080606	NA
Ansari2006_adults_I00036	0.353679	0.081913	NA
Ansari2006_adults_I00037	0.280887	0.079899	NA
Ansari2006_adults_I00038	0.421613	0.082131	NA
Ansari2006_adults_I00039	0.347604	0.080878	NA
Ansari2006_adults_I00040	0.269821	0.079115	NA
Ansari2006_adults_I00041	0.294926	0.079083	NA
Ansari2006_adults_I00042	0.273117	0.079438	NA
Ansari2006_adults_I00043	0.290277	0.079156	NA
Ansari2006_adults_I00044	0.373481	0.081205	NA
Ansari2006_adults_I00045	0.391093	0.081559	NA
Ansari2006_adults_I00046	0.340678	0.080794	NA
Ansari2006_adults_I00047	0.302766	0.079809	NA
Ansari2006_adults_I00048	0.406418	0.082780	NA
Ansari2006_adults_I00049	0.383322	0.081640	NA
Balodis2013_adults_I00000	0.312416	0.030337	NA
Balodis2013_adults_I00001	0.188535	0.029703	NA
Balodis2013_adults_I00002	0.248573	0.029996	NA
Balodis2013_adults_I00003	0.325793	0.030417	NA
Balodis2013_adults_I00004	0.200818	0.029757	NA
Balodis2013_adults_I00005	0.251502	0.030022	NA
Balodis2013_adults_I00006	0.235808	0.029921	NA
Balodis2013_adults_I00007	0.281612	0.030273	NA
Balodis2013_adults_I00008	0.238679	0.029970	NA
Balodis2013_adults_I00009	0.280339	0.030169	NA
Balodis2013_adults_I00010	0.300130	0.030378	NA
Balodis2013_adults_I00011	0.214363	0.029780	NA
Balodis2013_adults_I00012	0.289984	0.030366	NA
Balodis2013_adults_I00013	0.342309	0.030721	NA
Balodis2013_adults_I00014	0.304581	0.030313	NA
Balodis2013_adults_I00015	0.166089	0.029551	NA
Balodis2013_adults_I00016	0.197359	0.029751	NA
Balodis2013_adults_I00017	0.268624	0.030159	NA
Balodis2013_adults_I00018	0.279738	0.030254	NA
Balodis2013_adults_I00019	0.276573	0.030192	NA
Balodis2013_adults_I00020	0.295811	0.030232	NA
Balodis2013_adults_I00021	0.255139	0.029996	NA
Balodis2013_adults_I00022	0.179735	0.029642	NA
Balodis2013_adults_I00023	0.265443	0.030092	NA
Balodis2013_adults_I00024	0.173907	0.029566	NA
Balodis2013_adults_I00025	0.304184	0.030293	NA
Balodis2013_adults_I00026	0.291361	0.030282	NA
Balodis2013_adults_I00027	0.282600	0.030138	NA
