map	estimate	variance	sdm_z
<i>&beta;</i><sub>0</sub>	0.313559	NA	NA
Hedges' <i>g</i>	0.075625	0.000821	2.651690
uncorrp	0.995860	NA	NA
uncorrp_neg	0.004140	NA	NA
MyLinearModel_<i>&tau;</i><sup>2</sup>	0.021889	NA	NA
MyLinearModel_<i>H</i><sup>2</sup>	1.512808	NA	NA
MyLinearModel_<i>I</i><sup>2</sup>	31.818905	NA	NA
MyLinearModel_<i>Q</i><sup>2</sup>	125.359276	NA	-0.050947
corrp_voxel	0.999000	NA	NA
corrp_voxel_neg	0.000000	NA	NA
corrp_tfce	0.999000	NA	NA
corrp_tfce_neg	0.554000	NA	NA
Aarts2008_adults_I00000	0.730800	0.113450	NA
Aarts2008_adults_I00001	0.390593	0.095967	NA
Aarts2008_adults_I00002	0.421996	0.097663	NA
Aarts2008_adults_I00003	0.693564	0.110844	NA
Aarts2008_adults_I00004	0.478312	0.101845	NA
Aarts2008_adults_I00005	0.449073	0.099156	NA
Aarts2008_adults_I00006	0.554982	0.104257	NA
Aarts2008_adults_I00007	0.396314	0.096453	NA
Aarts2008_adults_I00008	0.601136	0.107438	NA
Aarts2008_adults_I00009	0.585687	0.106002	NA
Aarts2008_adults_I00010	0.589379	0.104487	NA
Aarts2008_adults_I00011	0.659482	0.108284	NA
Aarts2008_adults_I00012	0.549534	0.103513	NA
Aarts2008_adults_I00013	0.693417	0.111295	NA
Aarts2008_adults_I00014	0.228827	0.087235	NA
Aarts2008_adults_I00015	0.607947	0.107240	NA
Aarts2008_adults_I00016	0.388619	0.096233	NA
Aarts2008_adults_I00017	0.730707	0.113627	NA
Aarts2008_adults_I00018	0.652442	0.108618	NA
Aarts2008_adults_I00019	0.404175	0.095554	NA
Aarts2008_adults_I00020	0.409492	0.096847	NA
Aarts2008_adults_I00021	0.255783	0.087788	NA
Aarts2008_adults_I00022	0.423206	0.097855	NA
Aarts2008_adults_I00023	0.331355	0.093755	NA
Aarts2008_adults_I00024	0.356375	0.094383	NA
Aarts2008_adults_I00025	0.348230	0.095648	NA
Aarts2008_adults_I00026	0.286706	0.089121	NA
Aarts2008_adults_I00027	0.423909	0.096608	NA
Aarts2008_adults_I00028	0.328841	0.093281	NA
Aarts2008_adults_I00029	0.388104	0.093752	NA
Aarts2008_adults_I00030	0.588802	0.106275	NA
Aarts2008_adults_I00031	0.277782	0.089474	NA
Aarts2008_adults_I00032	0.653035	0.109905	NA
Aarts2008_adults_I00033	0.286971	0.090521	NA
Aarts2008_adults_I00034	0.404432	0.095859	NA
Aarts2008_adults_I00035	0.588272	0.106218	NA
Aarts2008_adults_I00036	0.472285	0.098869	NA
Aarts2008_adults_I00037	0.581961	0.107390	NA
Aarts2008_adults_I00038	0.615402	0.109642	NA
Aarts2008_adults_I00039	0.411793	0.097343	NA
Aarts2008_adults_I00040	0.330131	0.093575	NA
Aarts2008_adults_I00041	0.330636	0.092079	NA
Aarts2008_adults_I00042	0.350780	0.093699	NA
Aarts2008_adults_I00043	0.312761	0.090383	NA
Aarts2008_adults_I00044	0.239646	0.087730	NA
Aarts2008_adults_I00045	0.280331	0.090677	NA
Aarts2008_adults_I00046	0.537148	0.101019	NA
Aarts2008_adults_I00047	0.268524	0.089447	NA
Aarts2008_adults_I00048	0.274479	0.088750	NA
Aarts2008_adults_I00049	0.275440	0.088864	NA
Adleman2002_adults_I00000	0.226360	0.096033	NA
Adleman2002_adults_I00001	0.237219	0.096444	NA
Adleman2002_adults_I00002	0.314230	0.096884	NA
Adleman2002_adults_I00003	0.281130	0.096802	NA
Adleman2002_adults_I00004	0.308827	0.097122	NA
Adleman2002_adults_I00005	0.242909	0.096168	NA
Adleman2002_adults_I00006	0.268307	0.096923	NA
Adleman2002_adults_I00007	0.081795	0.094678	NA
Adleman2002_adults_I00008	0.156304	0.095269	NA
Adleman2002_adults_I00009	0.048819	0.093985	NA
Adleman2002_adults_I00010	0.285659	0.097024	NA
Adleman2002_adults_I00011	0.013976	0.093917	NA
Adleman2002_adults_I00012	-0.008857	0.093568	NA
Adleman2002_adults_I00013	0.257721	0.096378	NA
Adleman2002_adults_I00014	0.330960	0.097539	NA
Adleman2002_adults_I00015	0.336492	0.097758	NA
Adleman2002_adults_I00016	0.264533	0.096883	NA
Adleman2002_adults_I00017	0.197294	0.095692	NA
Adleman2002_adults_I00018	0.328564	0.097441	NA
Adleman2002_adults_I00019	0.277146	0.097244	NA
Adleman2002_adults_I00020	0.199308	0.095947	NA
Adleman2002_adults_I00021	0.274606	0.096677	NA
Adleman2002_adults_I00022	0.285538	0.097126	NA
Adleman2002_adults_I00023	0.284741	0.097033	NA
Adleman2002_adults_I00024	0.123322	0.094997	NA
Adleman2002_adults_I00025	0.253106	0.096211	NA
Adleman2002_adults_I00026	0.337301	0.097792	NA
Adleman2002_adults_I00027	0.278304	0.097035	NA
Adleman2002_adults_I00028	0.119922	0.095083	NA
Adleman2002_adults_I00029	0.136143	0.095217	NA
Adleman2002_adults_I00030	0.169902	0.095797	NA
Adleman2002_adults_I00031	0.212305	0.095945	NA
Adleman2002_adults_I00032	-0.121604	0.092223	NA
Adleman2002_adults_I00033	-0.004526	0.093679	NA
Adleman2002_adults_I00034	0.227824	0.096689	NA
Adleman2002_adults_I00035	0.227705	0.096410	NA
Adleman2002_adults_I00036	0.222071	0.096511	NA
Adleman2002_adults_I00037	0.205242	0.096046	NA
Adleman2002_adults_I00038	0.155799	0.095410	NA
Adleman2002_adults_I00039	0.285579	0.097071	NA
Adleman2002_adults_I00040	0.204504	0.096162	NA
Adleman2002_adults_I00041	0.171046	0.095719	NA
Adleman2002_adults_I00042	0.249987	0.096394	NA
Adleman2002_adults_I00043	0.235889	0.096292	NA
Adleman2002_adults_I00044	0.274744	0.096517	NA
Adleman2002_adults_I00045	0.113302	0.095084	NA
Adleman2002_adults_I00046	0.212404	0.096377	NA
Adleman2002_adults_I00047	0.062776	0.094611	NA
Adleman2002_adults_I00048	0.013618	0.093728	NA
Adleman2002_adults_I00049	0.161793	0.095354	NA
Andrews-Hanna2011_children_I00000	0.116744	0.031719	NA
Andrews-Hanna2011_children_I00001	0.288219	0.033089	NA
Andrews-Hanna2011_children_I00002	0.250765	0.032799	NA
Andrews-Hanna2011_children_I00003	0.163366	0.032101	NA
Andrews-Hanna2011_children_I00004	0.335132	0.033435	NA
Andrews-Hanna2011_children_I00005	0.271217	0.032947	NA
Andrews-Hanna2011_children_I00006	0.113119	0.031742	NA
Andrews-Hanna2011_children_I00007	0.241480	0.032756	NA
Andrews-Hanna2011_children_I00008	0.171502	0.032158	NA
Andrews-Hanna2011_children_I00009	0.168900	0.032159	NA
Andrews-Hanna2011_children_I00010	0.336304	0.033369	NA
Andrews-Hanna2011_children_I00011	0.181721	0.032245	NA
Andrews-Hanna2011_children_I00012	0.225781	0.032608	NA
