map	estimate	variance	sdm_z
<i>&beta;</i><sub>0</sub>	0.141947	NA	NA
Hedges' <i>g</i>	0.064350	0.000537	2.782094
uncorrp	0.996893	NA	NA
uncorrp_neg	0.003107	NA	NA
MyLinearModel_<i>&tau;</i><sup>2</sup>	0.000058	NA	NA
MyLinearModel_<i>H</i><sup>2</sup>	1.001400	NA	NA
MyLinearModel_<i>I</i><sup>2</sup>	0.136421	NA	NA
MyLinearModel_<i>Q</i><sup>2</sup>	90.358932	NA	-2.472929
corrp_voxel	0.999000	NA	NA
corrp_voxel_neg	0.000000	NA	NA
corrp_tfce	0.999000	NA	NA
corrp_tfce_neg	0.554000	NA	NA
Aarts2008_adults_I00000	0.478377	0.099583	NA
Aarts2008_adults_I00001	0.392819	0.094393	NA
Aarts2008_adults_I00002	0.294552	0.094548	NA
Aarts2008_adults_I00003	0.471193	0.098249	NA
Aarts2008_adults_I00004	0.352485	0.095435	NA
Aarts2008_adults_I00005	0.181279	0.089083	NA
Aarts2008_adults_I00006	0.398560	0.094775	NA
Aarts2008_adults_I00007	0.236728	0.091242	NA
Aarts2008_adults_I00008	0.345017	0.095950	NA
Aarts2008_adults_I00009	0.245284	0.091149	NA
Aarts2008_adults_I00010	0.266645	0.092358	NA
Aarts2008_adults_I00011	0.371513	0.094415	NA
Aarts2008_adults_I00012	0.383511	0.094913	NA
Aarts2008_adults_I00013	0.198837	0.090425	NA
Aarts2008_adults_I00014	0.218484	0.090630	NA
Aarts2008_adults_I00015	0.389647	0.094070	NA
Aarts2008_adults_I00016	0.278508	0.092180	NA
Aarts2008_adults_I00017	0.329713	0.094599	NA
Aarts2008_adults_I00018	0.231099	0.089407	NA
Aarts2008_adults_I00019	0.366702	0.093675	NA
Aarts2008_adults_I00020	0.254775	0.091280	NA
Aarts2008_adults_I00021	0.166940	0.088447	NA
Aarts2008_adults_I00022	0.540764	0.101767	NA
Aarts2008_adults_I00023	0.369144	0.096751	NA
Aarts2008_adults_I00024	0.313909	0.093563	NA
Aarts2008_adults_I00025	0.542758	0.102707	NA
Aarts2008_adults_I00026	0.425347	0.096082	NA
Aarts2008_adults_I00027	0.352275	0.094574	NA
Aarts2008_adults_I00028	0.499895	0.099583	NA
Aarts2008_adults_I00029	0.425615	0.096194	NA
Aarts2008_adults_I00030	0.260866	0.091340	NA
Aarts2008_adults_I00031	0.231525	0.090149	NA
Aarts2008_adults_I00032	0.605450	0.105395	NA
Aarts2008_adults_I00033	0.378713	0.094703	NA
Aarts2008_adults_I00034	0.332143	0.091914	NA
Aarts2008_adults_I00035	0.249125	0.091000	NA
Aarts2008_adults_I00036	0.368019	0.093174	NA
Aarts2008_adults_I00037	0.244800	0.092005	NA
Aarts2008_adults_I00038	0.463579	0.097659	NA
Aarts2008_adults_I00039	0.446976	0.096162	NA
Aarts2008_adults_I00040	0.355279	0.092869	NA
Aarts2008_adults_I00041	0.191974	0.089784	NA
Aarts2008_adults_I00042	0.236838	0.090504	NA
Aarts2008_adults_I00043	0.393529	0.095881	NA
Aarts2008_adults_I00044	0.380975	0.094660	NA
