map	estimate	variance	sdm_z
<i>&beta;</i><sub>0</sub>	0.118016	NA	NA
Hedges' <i>g</i>	0.143414	0.002329	2.971573
uncorrp	0.998519	NA	NA
uncorrp_neg	0.001481	NA	NA
MyLinearModel_Adult_minus_ChildOld_<i>&tau;</i><sup>2</sup>	0.000001	NA	NA
MyLinearModel_Adult_minus_ChildOld_<i>H</i><sup>2</sup>	1.000019	NA	NA
MyLinearModel_Adult_minus_ChildOld_<i>I</i><sup>2</sup>	0.001907	NA	NA
MyLinearModel_Adult_minus_ChildOld_<i>Q</i><sup>2</sup>	80.595581	NA	-2.218002
corrp_voxel	0.999000	NA	NA
corrp_voxel_neg	0.000000	NA	NA
corrp_tfce	0.999000	NA	NA
corrp_tfce_neg	0.732000	NA	NA
Andrews-Hanna2011_children_I00000	-0.145718	0.031613	NA
Andrews-Hanna2011_children_I00001	0.201049	0.031941	NA
Andrews-Hanna2011_children_I00002	0.184341	0.031831	NA
Andrews-Hanna2011_children_I00003	0.164572	0.031713	NA
Andrews-Hanna2011_children_I00004	-0.156500	0.031669	NA
Andrews-Hanna2011_children_I00005	-0.149361	0.031631	NA
Andrews-Hanna2011_children_I00006	-0.166380	0.031723	NA
Andrews-Hanna2011_children_I00007	-0.151858	0.031644	NA
Andrews-Hanna2011_children_I00008	-0.150121	0.031635	NA
Andrews-Hanna2011_children_I00009	-0.152803	0.031649	NA
Andrews-Hanna2011_children_I00010	-0.154926	0.031660	NA
Andrews-Hanna2011_children_I00011	0.164903	0.031715	NA
Andrews-Hanna2011_children_I00012	-0.135457	0.031564	NA
Andrews-Hanna2011_children_I00013	0.192806	0.031885	NA
Andrews-Hanna2011_children_I00014	-0.162131	0.031699	NA
Andrews-Hanna2011_children_I00015	0.174986	0.031773	NA
Andrews-Hanna2011_children_I00016	-0.179004	0.031798	NA
Andrews-Hanna2011_children_I00017	0.178500	0.031795	NA
Andrews-Hanna2011_children_I00018	0.188419	0.031857	NA
Andrews-Hanna2011_children_I00019	-0.165935	0.031721	NA
Andrews-Hanna2011_children_I00020	0.172982	0.031761	NA
Andrews-Hanna2011_children_I00021	-0.132006	0.031548	NA
Andrews-Hanna2011_children_I00022	0.187488	0.031851	NA
Andrews-Hanna2011_children_I00023	0.175428	0.031776	NA
Andrews-Hanna2011_children_I00024	0.160269	0.031689	NA
Andrews-Hanna2011_children_I00025	0.168970	0.031738	NA
Andrews-Hanna2011_children_I00026	0.188314	0.031856	NA
Andrews-Hanna2011_children_I00027	0.181230	0.031811	NA
Andrews-Hanna2011_children_I00028	-0.146303	0.031616	NA
Andrews-Hanna2011_children_I00029	-0.150497	0.031637	NA
Andrews-Hanna2011_children_I00030	0.174768	0.031772	NA
Andrews-Hanna2011_children_I00031	-0.128980	0.031534	NA
Andrews-Hanna2011_children_I00032	0.180884	0.031809	NA
Andrews-Hanna2011_children_I00033	0.194427	0.031896	NA
Andrews-Hanna2011_children_I00034	0.191236	0.031875	NA
Andrews-Hanna2011_children_I00035	0.180987	0.031810	NA
Andrews-Hanna2011_children_I00036	-0.152226	0.031646	NA
Andrews-Hanna2011_children_I00037	0.186511	0.031845	NA
Andrews-Hanna2011_children_I00038	0.168123	0.031733	NA
Andrews-Hanna2011_children_I00039	0.189946	0.031867	NA
Andrews-Hanna2011_children_I00040	0.190108	0.031868	NA
Andrews-Hanna2011_children_I00041	0.189669	0.031865	NA
Andrews-Hanna2011_children_I00042	0.189200	0.031862	NA
Andrews-Hanna2011_children_I00043	-0.163274	0.031706	NA
Andrews-Hanna2011_children_I00044	-0.142759	0.031598	NA
Andrews-Hanna2011_children_I00045	-0.115642	0.031479	NA
Andrews-Hanna2011_children_I00046	-0.148476	0.031627	NA
Andrews-Hanna2011_children_I00047	0.188737	0.031859	NA
Andrews-Hanna2011_children_I00048	0.174787	0.031772	NA
Andrews-Hanna2011_children_I00049	0.192994	0.031887	NA
deKieviet2014_children_I00000	-0.118132	0.021434	NA
deKieviet2014_children_I00001	0.176010	0.021627	NA
deKieviet2014_children_I00002	-0.118328	0.021435	NA
deKieviet2014_children_I00003	0.155657	0.021550	NA
deKieviet2014_children_I00004	0.170882	0.021606	NA
deKieviet2014_children_I00005	0.181985	0.021651	NA
deKieviet2014_children_I00006	0.167020	0.021592	NA
deKieviet2014_children_I00007	-0.120033	0.021439	NA
deKieviet2014_children_I00008	0.154493	0.021546	NA
deKieviet2014_children_I00009	-0.108378	0.021409	NA
deKieviet2014_children_I00010	-0.143008	0.021508	NA
deKieviet2014_children_I00011	0.158579	0.021561	NA
deKieviet2014_children_I00012	-0.076242	0.021342	NA
deKieviet2014_children_I00013	0.172809	0.021614	NA
deKieviet2014_children_I00014	0.163589	0.021579	NA
deKieviet2014_children_I00015	0.195300	0.021707	NA
deKieviet2014_children_I00016	-0.129669	0.021467	NA
deKieviet2014_children_I00017	-0.091923	0.021372	NA
deKieviet2014_children_I00018	-0.089594	0.021367	NA
deKieviet2014_children_I00019	0.148181	0.021525	NA
deKieviet2014_children_I00020	0.132912	0.021476	NA
deKieviet2014_children_I00021	0.152382	0.021539	NA
deKieviet2014_children_I00022	0.187788	0.021675	NA
deKieviet2014_children_I00023	0.140050	0.021498	NA
deKieviet2014_children_I00024	-0.109039	0.021411	NA
deKieviet2014_children_I00025	0.169683	0.021602	NA
deKieviet2014_children_I00026	-0.116997	0.021431	NA
deKieviet2014_children_I00027	-0.129501	0.021466	NA
deKieviet2014_children_I00028	-0.104878	0.021401	NA
deKieviet2014_children_I00029	0.158424	0.021560	NA
deKieviet2014_children_I00030	-0.118929	0.021436	NA
deKieviet2014_children_I00031	0.171099	0.021607	NA
deKieviet2014_children_I00032	-0.097834	0.021385	NA
deKieviet2014_children_I00033	0.179225	0.021639	NA
deKieviet2014_children_I00034	-0.138331	0.021493	NA
deKieviet2014_children_I00035	-0.137957	0.021492	NA
deKieviet2014_children_I00036	0.177864	0.021634	NA
deKieviet2014_children_I00037	0.180163	0.021643	NA
deKieviet2014_children_I00038	-0.109800	0.021413	NA
deKieviet2014_children_I00039	0.173910	0.021618	NA
deKieviet2014_children_I00040	-0.104771	0.021401	NA
deKieviet2014_children_I00041	-0.119312	0.021437	NA
deKieviet2014_children_I00042	0.161699	0.021572	NA
deKieviet2014_children_I00043	0.121369	0.021443	NA
deKieviet2014_children_I00044	-0.127709	0.021461	NA
deKieviet2014_children_I00045	0.159852	0.021565	NA
deKieviet2014_children_I00046	0.148408	0.021525	NA
deKieviet2014_children_I00047	-0.117542	0.021433	NA
deKieviet2014_children_I00048	0.169676	0.021602	NA
deKieviet2014_children_I00049	0.143085	0.021508	NA
Fan2014_children_I00000	-0.156423	0.044082	NA
Fan2014_children_I00001	0.174288	0.044228	NA
Fan2014_children_I00002	0.173810	0.044224	NA
Fan2014_children_I00003	-0.154278	0.044066	NA
Fan2014_children_I00004	-0.160111	0.044111	NA
Fan2014_children_I00005	-0.143245	0.043985	NA
Fan2014_children_I00006	-0.126713	0.043875	NA
Fan2014_children_I00007	0.182492	0.044300	NA
Fan2014_children_I00008	0.180385	0.044281	NA
Fan2014_children_I00009	0.177918	0.044260	NA
Fan2014_children_I00010	-0.156308	0.044081	NA
Fan2014_children_I00011	0.178671	0.044266	NA
Fan2014_children_I00012	0.175344	0.044237	NA
Fan2014_children_I00013	0.170717	0.044198	NA
Fan2014_children_I00014	-0.157284	0.044089	NA
Fan2014_children_I00015	-0.156007	0.044079	NA
Fan2014_children_I00016	-0.143345	0.043985	NA
Fan2014_children_I00017	-0.161266	0.044120	NA
Fan2014_children_I00018	-0.159632	0.044107	NA
Fan2014_children_I00019	0.162548	0.044130	NA
Fan2014_children_I00020	-0.154494	0.044067	NA
Fan2014_children_I00021	0.190785	0.044377	NA
Fan2014_children_I00022	0.174421	0.044229	NA
Fan2014_children_I00023	-0.148081	0.044019	NA
Fan2014_children_I00024	0.168806	0.044182	NA
Fan2014_children_I00025	-0.147836	0.044018	NA
Fan2014_children_I00026	-0.145134	0.043998	NA
Fan2014_children_I00027	0.185690	0.044329	NA
Fan2014_children_I00028	0.160840	0.044117	NA
Fan2014_children_I00029	0.167408	0.044170	NA
Fan2014_children_I00030	-0.139784	0.043961	NA
Fan2014_children_I00031	-0.151110	0.044042	NA
Fan2014_children_I00032	0.166141	0.044160	NA
Fan2014_children_I00033	-0.152084	0.044049	NA
Fan2014_children_I00034	-0.156859	0.044086	NA
Fan2014_children_I00035	0.178981	0.044269	NA
Fan2014_children_I00036	0.161556	0.044122	NA
Fan2014_children_I00037	0.177561	0.044256	NA
Fan2014_children_I00038	-0.157544	0.044091	NA
Fan2014_children_I00039	0.181386	0.044290	NA
Fan2014_children_I00040	0.162868	0.044133	NA
Fan2014_children_I00041	0.189461	0.044364	NA
Fan2014_children_I00042	0.181615	0.044292	NA
Fan2014_children_I00043	0.169051	0.044184	NA
Fan2014_children_I00044	0.167495	0.044171	NA
Fan2014_children_I00045	-0.161756	0.044124	NA
Fan2014_children_I00046	0.187754	0.044348	NA
Fan2014_children_I00047	-0.153195	0.044057	NA
Fan2014_children_I00048	0.179979	0.044278	NA
Fan2014_children_I00049	-0.163311	0.044137	NA
Hansen2018_children_I00000	0.087960	0.005871	NA
Hansen2018_children_I00001	-0.057599	0.005858	NA
Hansen2018_children_I00002	-0.043517	0.005854	NA
Hansen2018_children_I00003	0.088148	0.005871	NA
Hansen2018_children_I00004	-0.066562	0.005861	NA
Hansen2018_children_I00005	-0.066893	0.005861	NA
Hansen2018_children_I00006	0.081801	0.005868	NA
Hansen2018_children_I00007	-0.064959	0.005860	NA
Hansen2018_children_I00008	0.089396	0.005872	NA
Hansen2018_children_I00009	-0.069684	0.005862	NA
Hansen2018_children_I00010	0.086253	0.005870	NA
Hansen2018_children_I00011	-0.060380	0.005859	NA
Hansen2018_children_I00012	0.101331	0.005878	NA
Hansen2018_children_I00013	-0.046732	0.005854	NA
Hansen2018_children_I00014	0.092379	0.005873	NA
Hansen2018_children_I00015	-0.055878	0.005857	NA
Hansen2018_children_I00016	-0.057783	0.005858	NA
Hansen2018_children_I00017	-0.056559	0.005857	NA
Hansen2018_children_I00018	-0.041946	0.005853	NA
Hansen2018_children_I00019	0.096328	0.005875	NA
Hansen2018_children_I00020	-0.047591	0.005855	NA
Hansen2018_children_I00021	0.077694	0.005866	NA
Hansen2018_children_I00022	-0.054628	0.005857	NA
Hansen2018_children_I00023	-0.052978	0.005856	NA
Hansen2018_children_I00024	0.093611	0.005874	NA
Hansen2018_children_I00025	-0.061910	0.005859	NA
Hansen2018_children_I00026	0.099868	0.005877	NA
Hansen2018_children_I00027	-0.061271	0.005859	NA
Hansen2018_children_I00028	-0.056607	0.005857	NA
Hansen2018_children_I00029	0.099892	0.005877	NA
Hansen2018_children_I00030	0.089673	0.005872	NA
Hansen2018_children_I00031	0.095810	0.005875	NA
Hansen2018_children_I00032	0.093306	0.005874	NA
Hansen2018_children_I00033	-0.062896	0.005860	NA
Hansen2018_children_I00034	0.095669	0.005875	NA
Hansen2018_children_I00035	-0.053257	0.005856	NA
Hansen2018_children_I00036	0.086649	0.005870	NA
Hansen2018_children_I00037	-0.064476	0.005860	NA
Hansen2018_children_I00038	-0.063253	0.005860	NA
Hansen2018_children_I00039	-0.051911	0.005856	NA
Hansen2018_children_I00040	0.102357	0.005879	NA
Hansen2018_children_I00041	-0.053653	0.005856	NA
Hansen2018_children_I00042	0.099285	0.005877	NA
Hansen2018_children_I00043	0.090500	0.005872	NA
Hansen2018_children_I00044	0.088648	0.005871	NA
Hansen2018_children_I00045	-0.055303	0.005857	NA
Hansen2018_children_I00046	-0.068481	0.005862	NA
Hansen2018_children_I00047	-0.062800	0.005860	NA
Hansen2018_children_I00048	0.085718	0.005870	NA
Hansen2018_children_I00049	0.091300	0.005873	NA
Mincic2010_children_I00000	0.143597	0.028891	NA
Mincic2010_children_I00001	0.133024	0.028846	NA
Mincic2010_children_I00002	-0.118872	0.028790	NA
Mincic2010_children_I00003	-0.121088	0.028799	NA
Mincic2010_children_I00004	0.130187	0.028834	NA
Mincic2010_children_I00005	0.150241	0.028921	NA
Mincic2010_children_I00006	0.140513	0.028877	NA
Mincic2010_children_I00007	0.143553	0.028891	NA
Mincic2010_children_I00008	-0.118853	0.028790	NA
Mincic2010_children_I00009	0.146288	0.028903	NA
Mincic2010_children_I00010	0.132663	0.028844	NA
Mincic2010_children_I00011	0.144443	0.028895	NA
Mincic2010_children_I00012	-0.120541	0.028797	NA
Mincic2010_children_I00013	0.139407	0.028873	NA
Mincic2010_children_I00014	0.144020	0.028893	NA
Mincic2010_children_I00015	-0.118589	0.028789	NA
Mincic2010_children_I00016	0.139069	0.028871	NA
Mincic2010_children_I00017	0.140433	0.028877	NA
Mincic2010_children_I00018	-0.129639	0.028832	NA
Mincic2010_children_I00019	-0.132007	0.028842	NA
Mincic2010_children_I00020	-0.111442	0.028764	NA
Mincic2010_children_I00021	-0.136116	0.028859	NA
Mincic2010_children_I00022	0.136540	0.028860	NA
Mincic2010_children_I00023	0.147175	0.028907	NA
Mincic2010_children_I00024	-0.113948	0.028773	NA
Mincic2010_children_I00025	0.156019	0.028949	NA
Mincic2010_children_I00026	0.145585	0.028900	NA
Mincic2010_children_I00027	0.138346	0.028868	NA
Mincic2010_children_I00028	-0.119804	0.028794	NA
Mincic2010_children_I00029	0.138335	0.028868	NA
Mincic2010_children_I00030	0.151785	0.028929	NA
Mincic2010_children_I00031	-0.127242	0.028822	NA
Mincic2010_children_I00032	0.143419	0.028890	NA
Mincic2010_children_I00033	0.144004	0.028893	NA
Mincic2010_children_I00034	0.141953	0.028884	NA
Mincic2010_children_I00035	-0.124583	0.028812	NA
Mincic2010_children_I00036	0.130138	0.028834	NA
Mincic2010_children_I00037	-0.131174	0.028838	NA
Mincic2010_children_I00038	-0.123087	0.028806	NA
Mincic2010_children_I00039	0.148497	0.028913	NA
Mincic2010_children_I00040	0.155755	0.028947	NA
Mincic2010_children_I00041	0.148749	0.028914	NA
Mincic2010_children_I00042	-0.104819	0.028742	NA
Mincic2010_children_I00043	-0.124545	0.028812	NA
Mincic2010_children_I00044	-0.114627	0.028775	NA
Mincic2010_children_I00045	-0.119465	0.028793	NA
Mincic2010_children_I00046	0.151634	0.028928	NA
Mincic2010_children_I00047	0.136391	0.028860	NA
Mincic2010_children_I00048	0.140192	0.028876	NA
Mincic2010_children_I00049	-0.118936	0.028791	NA
Posner2011_children_I00000	-0.208454	0.068438	NA
Posner2011_children_I00001	-0.259403	0.069410	NA
Posner2011_children_I00002	-0.211054	0.068483	NA
Posner2011_children_I00003	0.343283	0.071471	NA
Posner2011_children_I00004	0.276527	0.069784	NA
Posner2011_children_I00005	0.229521	0.068814	NA
Posner2011_children_I00006	0.210509	0.068473	NA
Posner2011_children_I00007	0.232830	0.068877	NA
Posner2011_children_I00008	-0.213187	0.068519	NA
Posner2011_children_I00009	0.223575	0.068704	NA
Posner2011_children_I00010	0.239154	0.068998	NA
Posner2011_children_I00011	-0.226167	0.068752	NA
Posner2011_children_I00012	0.231535	0.068852	NA
Posner2011_children_I00013	-0.229042	0.068805	NA
Posner2011_children_I00014	-0.263331	0.069493	NA
Posner2011_children_I00015	-0.232721	0.068874	NA
Posner2011_children_I00016	-0.196456	0.068240	NA
Posner2011_children_I00017	-0.224796	0.068727	NA
Posner2011_children_I00018	-0.261759	0.069460	NA
Posner2011_children_I00019	-0.191174	0.068157	NA
Posner2011_children_I00020	0.307781	0.070528	NA
Posner2011_children_I00021	-0.300689	0.070352	NA
Posner2011_children_I00022	0.172806	0.067884	NA
Posner2011_children_I00023	-0.232884	0.068878	NA
Posner2011_children_I00024	0.308626	0.070550	NA
Posner2011_children_I00025	-0.268672	0.069609	NA
Posner2011_children_I00026	-0.244962	0.069113	NA
Posner2011_children_I00027	0.310243	0.070590	NA
Posner2011_children_I00028	-0.283764	0.069949	NA
Posner2011_children_I00029	-0.161957	0.067736	NA
Posner2011_children_I00030	-0.196479	0.068240	NA
Posner2011_children_I00031	-0.242683	0.069068	NA
Posner2011_children_I00032	-0.267329	0.069580	NA
Posner2011_children_I00033	-0.179238	0.067976	NA
Posner2011_children_I00034	0.204973	0.068379	NA
Posner2011_children_I00035	-0.234440	0.068907	NA
Posner2011_children_I00036	-0.289645	0.070087	NA
