map	estimate	variance	sdm_z
<i>&beta;</i><sub>0</sub>	0.215810	NA	NA
Hedges' <i>g</i>	0.193416	0.003126	3.459431
uncorrp	0.999729	NA	NA
uncorrp_neg	0.000271	NA	NA
MyLinearModel_Adult_minus_ChildOld_<i>&tau;</i><sup>2</sup>	0.011984	NA	NA
MyLinearModel_Adult_minus_ChildOld_<i>H</i><sup>2</sup>	1.298561	NA	NA
MyLinearModel_Adult_minus_ChildOld_<i>I</i><sup>2</sup>	22.991659	NA	NA
MyLinearModel_Adult_minus_ChildOld_<i>Q</i><sup>2</sup>	100.042053	NA	-0.716005
corrp_voxel	0.999000	NA	NA
corrp_voxel_neg	0.000000	NA	NA
corrp_tfce	0.999000	NA	NA
corrp_tfce_neg	0.732000	NA	NA
Andrews-Hanna2011_children_I00000	-0.156713	0.031670	NA
Andrews-Hanna2011_children_I00001	-0.125008	0.031517	NA
Andrews-Hanna2011_children_I00002	0.267525	0.032473	NA
Andrews-Hanna2011_children_I00003	0.240383	0.032238	NA
Andrews-Hanna2011_children_I00004	0.215658	0.032045	NA
Andrews-Hanna2011_children_I00005	0.245573	0.032281	NA
Andrews-Hanna2011_children_I00006	0.228027	0.032139	NA
Andrews-Hanna2011_children_I00007	0.246143	0.032285	NA
Andrews-Hanna2011_children_I00008	-0.129170	0.031535	NA
Andrews-Hanna2011_children_I00009	0.240511	0.032239	NA
Andrews-Hanna2011_children_I00010	0.207760	0.031988	NA
Andrews-Hanna2011_children_I00011	-0.118893	0.031492	NA
Andrews-Hanna2011_children_I00012	0.253882	0.032352	NA
Andrews-Hanna2011_children_I00013	0.214754	0.032038	NA
Andrews-Hanna2011_children_I00014	-0.120050	0.031496	NA
Andrews-Hanna2011_children_I00015	-0.116677	0.031483	NA
Andrews-Hanna2011_children_I00016	-0.091003	0.031392	NA
Andrews-Hanna2011_children_I00017	-0.117822	0.031487	NA
Andrews-Hanna2011_children_I00018	-0.132810	0.031551	NA
Andrews-Hanna2011_children_I00019	-0.116892	0.031484	NA
Andrews-Hanna2011_children_I00020	-0.141768	0.031593	NA
Andrews-Hanna2011_children_I00021	-0.149939	0.031634	NA
Andrews-Hanna2011_children_I00022	-0.127931	0.031530	NA
Andrews-Hanna2011_children_I00023	0.219950	0.032077	NA
Andrews-Hanna2011_children_I00024	0.200469	0.031937	NA
