map	estimate	variance	sdm_z
<i>&beta;</i><sub>0</sub>	0.248675	NA	NA
Hedges' <i>g</i>	0.059141	0.000722	2.199920
uncorrp	0.976583	NA	NA
uncorrp_neg	0.023418	NA	NA
MyLinearModel_<i>&tau;</i><sup>2</sup>	0.016509	NA	NA
MyLinearModel_<i>H</i><sup>2</sup>	1.399138	NA	NA
MyLinearModel_<i>I</i><sup>2</sup>	25.313852	NA	NA
MyLinearModel_<i>Q</i><sup>2</sup>	139.678909	NA	0.358761
corrp_voxel	0.947961	NA	NA
corrp_voxel_neg	0.000000	NA	NA
corrp_tfce	0.924739	NA	NA
corrp_tfce_neg	0.000000	NA	NA
Andrews-Hanna2011_children_I00000	0.081720	0.031949	NA
Andrews-Hanna2011_children_I00001	0.211574	0.032363	NA
Andrews-Hanna2011_children_I00002	0.108467	0.032005	NA
Andrews-Hanna2011_children_I00003	0.136709	0.032097	NA
Andrews-Hanna2011_children_I00004	0.172337	0.032231	NA
Andrews-Hanna2011_children_I00005	0.149271	0.032193	NA
Andrews-Hanna2011_children_I00006	0.123511	0.032012	NA
Andrews-Hanna2011_children_I00007	0.159605	0.032192	NA
Andrews-Hanna2011_children_I00008	0.154145	0.032174	NA
Andrews-Hanna2011_children_I00009	0.202171	0.032366	NA
Andrews-Hanna2011_children_I00010	0.104927	0.031986	NA
Andrews-Hanna2011_children_I00011	0.191782	0.032278	NA
Andrews-Hanna2011_children_I00012	0.076956	0.031918	NA
Andrews-Hanna2011_children_I00013	0.114046	0.032017	NA
Andrews-Hanna2011_children_I00014	0.117909	0.032040	NA
Andrews-Hanna2011_children_I00015	0.100745	0.031933	NA
Andrews-Hanna2011_children_I00016	0.104906	0.031989	NA
Andrews-Hanna2011_children_I00017	0.125121	0.032101	NA
Andrews-Hanna2011_children_I00018	0.161017	0.032161	NA
Andrews-Hanna2011_children_I00019	0.153979	0.032143	NA
Andrews-Hanna2011_children_I00020	0.129390	0.032082	NA
Andrews-Hanna2011_children_I00021	0.104117	0.032028	NA
Andrews-Hanna2011_children_I00022	0.219437	0.032396	NA
Andrews-Hanna2011_children_I00023	0.159555	0.032210	NA
Andrews-Hanna2011_children_I00024	0.160827	0.032202	NA
Andrews-Hanna2011_children_I00025	0.175883	0.032225	NA
Andrews-Hanna2011_children_I00026	0.152207	0.032130	NA
Andrews-Hanna2011_children_I00027	0.155321	0.032175	NA
Andrews-Hanna2011_children_I00028	0.126507	0.032136	NA
Andrews-Hanna2011_children_I00029	0.183039	0.032315	NA
Andrews-Hanna2011_children_I00030	0.195101	0.032312	NA
Andrews-Hanna2011_children_I00031	0.100700	0.031955	NA
Andrews-Hanna2011_children_I00032	0.165058	0.032245	NA
Andrews-Hanna2011_children_I00033	0.111190	0.032004	NA
Andrews-Hanna2011_children_I00034	0.206897	0.032373	NA
Andrews-Hanna2011_children_I00035	0.175988	0.032206	NA
Andrews-Hanna2011_children_I00036	0.147584	0.032155	NA
Andrews-Hanna2011_children_I00037	0.136721	0.032112	NA
Andrews-Hanna2011_children_I00038	0.183983	0.032281	NA
Andrews-Hanna2011_children_I00039	0.168263	0.032210	NA
Andrews-Hanna2011_children_I00040	0.174935	0.032298	NA
Andrews-Hanna2011_children_I00041	0.110444	0.032032	NA
Andrews-Hanna2011_children_I00042	0.138148	0.032123	NA
Andrews-Hanna2011_children_I00043	0.192390	0.032293	NA
Andrews-Hanna2011_children_I00044	0.140212	0.032152	NA
Andrews-Hanna2011_children_I00045	0.128721	0.032047	NA
Andrews-Hanna2011_children_I00046	0.128730	0.032063	NA
Andrews-Hanna2011_children_I00047	0.130168	0.032064	NA
Andrews-Hanna2011_children_I00048	0.179860	0.032224	NA
Andrews-Hanna2011_children_I00049	0.162166	0.032193	NA
deKieviet2014_children_I00000	0.116843	0.021734	NA
deKieviet2014_children_I00001	0.181758	0.021885	NA
deKieviet2014_children_I00002	0.214052	0.021947	NA
deKieviet2014_children_I00003	0.194602	0.021904	NA
deKieviet2014_children_I00004	0.068599	0.021658	NA
deKieviet2014_children_I00005	0.109470	0.021731	NA
deKieviet2014_children_I00006	0.141643	0.021793	NA
deKieviet2014_children_I00007	0.147291	0.021785	NA
deKieviet2014_children_I00008	0.177907	0.021852	NA
deKieviet2014_children_I00009	0.176355	0.021885	NA
deKieviet2014_children_I00010	0.158059	0.021797	NA
deKieviet2014_children_I00011	0.179997	0.021865	NA
deKieviet2014_children_I00012	0.130539	0.021764	NA
deKieviet2014_children_I00013	0.154886	0.021811	NA
deKieviet2014_children_I00014	0.210280	0.021963	NA
deKieviet2014_children_I00015	0.205259	0.021902	NA
deKieviet2014_children_I00016	0.192340	0.021914	NA
deKieviet2014_children_I00017	0.133148	0.021778	NA
deKieviet2014_children_I00018	0.170297	0.021841	NA
deKieviet2014_children_I00019	0.159151	0.021806	NA
deKieviet2014_children_I00020	0.148410	0.021818	NA
deKieviet2014_children_I00021	0.091422	0.021681	NA
deKieviet2014_children_I00022	0.212040	0.021950	NA
deKieviet2014_children_I00023	0.184698	0.021911	NA
deKieviet2014_children_I00024	0.111260	0.021700	NA
deKieviet2014_children_I00025	0.097074	0.021687	NA
deKieviet2014_children_I00026	0.102771	0.021731	NA
deKieviet2014_children_I00027	0.152857	0.021775	NA
deKieviet2014_children_I00028	0.196103	0.021913	NA
deKieviet2014_children_I00029	0.091795	0.021681	NA
deKieviet2014_children_I00030	0.110622	0.021724	NA
deKieviet2014_children_I00031	0.193292	0.021911	NA
deKieviet2014_children_I00032	0.164021	0.021843	NA
deKieviet2014_children_I00033	0.176495	0.021874	NA
deKieviet2014_children_I00034	0.117233	0.021751	NA
deKieviet2014_children_I00035	0.143560	0.021806	NA
deKieviet2014_children_I00036	0.148285	0.021806	NA
deKieviet2014_children_I00037	0.107569	0.021727	NA
deKieviet2014_children_I00038	0.098275	0.021692	NA
