map	estimate	variance	sdm_z
<i>&beta;</i><sub>0</sub>	0.209435	NA	NA
Hedges' <i>g</i>	0.035312	0.000625	1.416726
uncorrp	0.843710	NA	NA
uncorrp_neg	0.156290	NA	NA
MyLinearModel_<i>&tau;</i><sup>2</sup>	0.009935	NA	NA
MyLinearModel_<i>H</i><sup>2</sup>	1.240129	NA	NA
MyLinearModel_<i>I</i><sup>2</sup>	15.048683	NA	NA
MyLinearModel_<i>Q</i><sup>2</sup>	122.700623	NA	-0.753307
corrp_voxel	0.526359	NA	NA
corrp_voxel_neg	-0.003120	NA	NA
corrp_tfce	0.607310	NA	NA
corrp_tfce_neg	0.000000	NA	NA
Andrews-Hanna2011_children_I00000	0.121202	0.032034	NA
Andrews-Hanna2011_children_I00001	0.164885	0.032164	NA
Andrews-Hanna2011_children_I00002	0.163633	0.032167	NA
Andrews-Hanna2011_children_I00003	0.153824	0.032148	NA
Andrews-Hanna2011_children_I00004	0.168409	0.032190	NA
Andrews-Hanna2011_children_I00005	0.137666	0.032088	NA
Andrews-Hanna2011_children_I00006	0.103905	0.031959	NA
Andrews-Hanna2011_children_I00007	0.157730	0.032153	NA
Andrews-Hanna2011_children_I00008	0.143869	0.032105	NA
Andrews-Hanna2011_children_I00009	0.203760	0.032293	NA
Andrews-Hanna2011_children_I00010	0.133569	0.032074	NA
Andrews-Hanna2011_children_I00011	0.181019	0.032222	NA
Andrews-Hanna2011_children_I00012	0.088842	0.031920	NA
Andrews-Hanna2011_children_I00013	0.147531	0.032121	NA
Andrews-Hanna2011_children_I00014	0.124478	0.032035	NA
Andrews-Hanna2011_children_I00015	0.130835	0.032060	NA
Andrews-Hanna2011_children_I00016	0.114601	0.031994	NA
Andrews-Hanna2011_children_I00017	0.132060	0.032070	NA
Andrews-Hanna2011_children_I00018	0.143682	0.032099	NA
Andrews-Hanna2011_children_I00019	0.163673	0.032175	NA
Andrews-Hanna2011_children_I00020	0.111197	0.031979	NA
Andrews-Hanna2011_children_I00021	0.102945	0.031986	NA
Andrews-Hanna2011_children_I00022	0.204232	0.032313	NA
Andrews-Hanna2011_children_I00023	0.156780	0.032157	NA
Andrews-Hanna2011_children_I00024	0.153194	0.032123	NA
Andrews-Hanna2011_children_I00025	0.185326	0.032226	NA
Andrews-Hanna2011_children_I00026	0.192252	0.032269	NA
Andrews-Hanna2011_children_I00027	0.116966	0.032021	NA
Andrews-Hanna2011_children_I00028	0.108451	0.031982	NA
Andrews-Hanna2011_children_I00029	0.141748	0.032089	NA
Andrews-Hanna2011_children_I00030	0.190227	0.032267	NA
Andrews-Hanna2011_children_I00031	0.104454	0.031978	NA
Andrews-Hanna2011_children_I00032	0.179618	0.032265	NA
Andrews-Hanna2011_children_I00033	0.094179	0.031950	NA
Andrews-Hanna2011_children_I00034	0.202031	0.032309	NA
Andrews-Hanna2011_children_I00035	0.144639	0.032096	NA
Andrews-Hanna2011_children_I00036	0.167941	0.032207	NA
Andrews-Hanna2011_children_I00037	0.125777	0.032057	NA
Andrews-Hanna2011_children_I00038	0.167246	0.032189	NA
Andrews-Hanna2011_children_I00039	0.196314	0.032290	NA
Andrews-Hanna2011_children_I00040	0.182004	0.032241	NA
Andrews-Hanna2011_children_I00041	0.157064	0.032156	NA
Andrews-Hanna2011_children_I00042	0.121478	0.032050	NA
Andrews-Hanna2011_children_I00043	0.183218	0.032246	NA
Andrews-Hanna2011_children_I00044	0.137736	0.032089	NA
Andrews-Hanna2011_children_I00045	0.110908	0.031989	NA
Andrews-Hanna2011_children_I00046	0.139735	0.032092	NA
Andrews-Hanna2011_children_I00047	0.143241	0.032106	NA
