map	estimate	variance	sdm_z
<i>&beta;</i><sub>0</sub>	0.176424	NA	NA
Hedges' <i>g</i>	0.050993	0.000596	2.132876
uncorrp	0.976816	NA	NA
uncorrp_neg	0.023184	NA	NA
MyLinearModel_<i>&tau;</i><sup>2</sup>	0.007569	NA	NA
MyLinearModel_<i>H</i><sup>2</sup>	1.185398	NA	NA
MyLinearModel_<i>I</i><sup>2</sup>	12.323559	NA	NA
MyLinearModel_<i>Q</i><sup>2</sup>	119.428482	NA	-0.897949
corrp_voxel	0.957262	NA	NA
corrp_voxel_neg	0.000000	NA	NA
corrp_tfce	0.958390	NA	NA
corrp_tfce_neg	0.000000	NA	NA
Andrews-Hanna2011_children_I00000	0.011677	0.031766	NA
Andrews-Hanna2011_children_I00001	0.156095	0.032103	NA
Andrews-Hanna2011_children_I00002	0.072944	0.031900	NA
Andrews-Hanna2011_children_I00003	0.127966	0.032013	NA
Andrews-Hanna2011_children_I00004	0.122345	0.032019	NA
Andrews-Hanna2011_children_I00005	0.067278	0.031875	NA
Andrews-Hanna2011_children_I00006	0.054351	0.031829	NA
Andrews-Hanna2011_children_I00007	0.040498	0.031827	NA
Andrews-Hanna2011_children_I00008	0.110502	0.031979	NA
Andrews-Hanna2011_children_I00009	0.139061	0.032028	NA
Andrews-Hanna2011_children_I00010	0.118833	0.031967	NA
Andrews-Hanna2011_children_I00011	0.113736	0.032005	NA
Andrews-Hanna2011_children_I00012	0.038786	0.031799	NA
Andrews-Hanna2011_children_I00013	0.143758	0.031990	NA
Andrews-Hanna2011_children_I00014	0.044406	0.031872	NA
Andrews-Hanna2011_children_I00015	0.105594	0.031921	NA
Andrews-Hanna2011_children_I00016	0.044257	0.031803	NA
Andrews-Hanna2011_children_I00017	0.099620	0.031924	NA
Andrews-Hanna2011_children_I00018	0.164153	0.032079	NA
Andrews-Hanna2011_children_I00019	0.104614	0.031981	NA
Andrews-Hanna2011_children_I00020	0.084981	0.031892	NA
Andrews-Hanna2011_children_I00021	0.038978	0.031820	NA
Andrews-Hanna2011_children_I00022	0.169186	0.032065	NA
Andrews-Hanna2011_children_I00023	0.095391	0.031966	NA
Andrews-Hanna2011_children_I00024	0.110512	0.031948	NA
Andrews-Hanna2011_children_I00025	0.134428	0.031981	NA
Andrews-Hanna2011_children_I00026	0.205824	0.032209	NA
Andrews-Hanna2011_children_I00027	0.057336	0.031862	NA
Andrews-Hanna2011_children_I00028	0.016361	0.031791	NA
Andrews-Hanna2011_children_I00029	0.106098	0.031959	NA
Andrews-Hanna2011_children_I00030	0.103777	0.031991	NA
Andrews-Hanna2011_children_I00031	0.067223	0.031867	NA
Andrews-Hanna2011_children_I00032	0.092763	0.031926	NA
Andrews-Hanna2011_children_I00033	0.048308	0.031829	NA
Andrews-Hanna2011_children_I00034	0.164661	0.032102	NA
Andrews-Hanna2011_children_I00035	0.113164	0.031978	NA
Andrews-Hanna2011_children_I00036	0.078418	0.031903	NA
Andrews-Hanna2011_children_I00037	0.090922	0.031922	NA
Andrews-Hanna2011_children_I00038	0.147189	0.032034	NA
Andrews-Hanna2011_children_I00039	0.205149	0.032113	NA
Andrews-Hanna2011_children_I00040	0.097492	0.031967	NA
Andrews-Hanna2011_children_I00041	0.076749	0.031918	NA
Andrews-Hanna2011_children_I00042	0.071111	0.031880	NA
Andrews-Hanna2011_children_I00043	0.181203	0.032142	NA
Andrews-Hanna2011_children_I00044	0.084944	0.031868	NA
Andrews-Hanna2011_children_I00045	0.075488	0.031890	NA
Andrews-Hanna2011_children_I00046	0.087677	0.031921	NA
