map	estimate	variance	sdm_z
<i>&beta;</i><sub>0</sub>	0.234571	NA	NA
Hedges' <i>g</i>	0.057184	0.000556	2.426968
uncorrp	0.991413	NA	NA
uncorrp_neg	0.008587	NA	NA
MyLinearModel_<i>&tau;</i><sup>2</sup>	0.005643	NA	NA
MyLinearModel_<i>H</i><sup>2</sup>	1.136723	NA	NA
MyLinearModel_<i>I</i><sup>2</sup>	10.713470	NA	NA
MyLinearModel_<i>Q</i><sup>2</sup>	117.568810	NA	-0.988985
corrp_voxel	0.996697	NA	NA
corrp_voxel_neg	0.000000	NA	NA
corrp_tfce	0.989061	NA	NA
corrp_tfce_neg	0.000000	NA	NA
Andrews-Hanna2011_children_I00000	0.110068	0.031890	NA
Andrews-Hanna2011_children_I00001	0.211625	0.032224	NA
Andrews-Hanna2011_children_I00002	0.176406	0.032144	NA
Andrews-Hanna2011_children_I00003	0.120448	0.031975	NA
Andrews-Hanna2011_children_I00004	0.112856	0.031967	NA
Andrews-Hanna2011_children_I00005	0.080870	0.031906	NA
Andrews-Hanna2011_children_I00006	0.112642	0.031951	NA
Andrews-Hanna2011_children_I00007	0.255478	0.032435	NA
Andrews-Hanna2011_children_I00008	-0.010301	0.031476	NA
Andrews-Hanna2011_children_I00009	0.252919	0.032452	NA
Andrews-Hanna2011_children_I00010	-0.013490	0.031476	NA
Andrews-Hanna2011_children_I00011	0.263988	0.032457	NA
Andrews-Hanna2011_children_I00012	0.203278	0.032332	NA
Andrews-Hanna2011_children_I00013	0.136048	0.031980	NA
Andrews-Hanna2011_children_I00014	0.152463	0.032135	NA
Andrews-Hanna2011_children_I00015	0.094538	0.031869	NA
Andrews-Hanna2011_children_I00016	0.175429	0.032188	NA
Andrews-Hanna2011_children_I00017	0.118266	0.031912	NA
Andrews-Hanna2011_children_I00018	0.099404	0.031840	NA
Andrews-Hanna2011_children_I00019	0.290926	0.032754	NA
Andrews-Hanna2011_children_I00020	0.063647	0.031701	NA
Andrews-Hanna2011_children_I00021	-0.003592	0.031505	NA
Andrews-Hanna2011_children_I00022	0.260353	0.032614	NA
Andrews-Hanna2011_children_I00023	0.162764	0.032195	NA
Andrews-Hanna2011_children_I00024	0.043036	0.031612	NA
Andrews-Hanna2011_children_I00025	0.242808	0.032382	NA
Andrews-Hanna2011_children_I00026	0.155174	0.032149	NA
Andrews-Hanna2011_children_I00027	0.108252	0.031932	NA
Andrews-Hanna2011_children_I00028	0.245243	0.032589	NA
Andrews-Hanna2011_children_I00029	0.094451	0.031804	NA
Andrews-Hanna2011_children_I00030	0.261084	0.032550	NA
Andrews-Hanna2011_children_I00031	0.092027	0.031837	NA
Andrews-Hanna2011_children_I00032	0.215021	0.032323	NA
Andrews-Hanna2011_children_I00033	0.073144	0.031752	NA
Andrews-Hanna2011_children_I00034	0.245177	0.032549	NA
Andrews-Hanna2011_children_I00035	0.281762	0.032723	NA
Andrews-Hanna2011_children_I00036	0.077163	0.031854	NA
Andrews-Hanna2011_children_I00037	0.032936	0.031577	NA
Andrews-Hanna2011_children_I00038	0.113404	0.031938	NA
Andrews-Hanna2011_children_I00039	0.257351	0.032562	NA
Andrews-Hanna2011_children_I00040	0.169352	0.032204	NA
Andrews-Hanna2011_children_I00041	0.240905	0.032479	NA
Andrews-Hanna2011_children_I00042	0.031890	0.031616	NA
Andrews-Hanna2011_children_I00043	0.144417	0.032044	NA
Andrews-Hanna2011_children_I00044	0.084234	0.031876	NA
Andrews-Hanna2011_children_I00045	0.099974	0.031876	NA
Andrews-Hanna2011_children_I00046	0.143440	0.032029	NA
Andrews-Hanna2011_children_I00047	0.245021	0.032456	NA
Andrews-Hanna2011_children_I00048	0.232769	0.032493	NA
Andrews-Hanna2011_children_I00049	0.253148	0.032365	NA
deKieviet2014_children_I00000	0.213894	0.021858	NA
deKieviet2014_children_I00001	0.183862	0.021842	NA
deKieviet2014_children_I00002	0.219343	0.021886	NA
deKieviet2014_children_I00003	0.221337	0.021890	NA
deKieviet2014_children_I00004	0.097296	0.021617	NA
deKieviet2014_children_I00005	-0.013877	0.021361	NA
deKieviet2014_children_I00006	0.249240	0.022077	NA
deKieviet2014_children_I00007	0.112750	0.021690	NA
deKieviet2014_children_I00008	0.072272	0.021576	NA
deKieviet2014_children_I00009	0.151967	0.021774	NA
deKieviet2014_children_I00010	0.234492	0.021992	NA
deKieviet2014_children_I00011	0.262952	0.022064	NA
deKieviet2014_children_I00012	0.120957	0.021694	NA
deKieviet2014_children_I00013	0.221275	0.021894	NA
deKieviet2014_children_I00014	0.177040	0.021810	NA
deKieviet2014_children_I00015	0.283975	0.022224	NA
deKieviet2014_children_I00016	0.102986	0.021660	NA
deKieviet2014_children_I00017	0.119578	0.021686	NA
deKieviet2014_children_I00018	0.154241	0.021803	NA
deKieviet2014_children_I00019	0.214300	0.021927	NA
deKieviet2014_children_I00020	0.210240	0.021862	NA
deKieviet2014_children_I00021	0.002961	0.021406	NA
deKieviet2014_children_I00022	0.229509	0.021923	NA
deKieviet2014_children_I00023	0.189794	0.021892	NA
deKieviet2014_children_I00024	0.101216	0.021628	NA
deKieviet2014_children_I00025	0.115968	0.021667	NA
deKieviet2014_children_I00026	0.167948	0.021813	NA
deKieviet2014_children_I00027	0.134339	0.021717	NA
deKieviet2014_children_I00028	0.260267	0.022048	NA
deKieviet2014_children_I00029	0.197422	0.021855	NA
deKieviet2014_children_I00030	0.157115	0.021778	NA
deKieviet2014_children_I00031	0.228321	0.021953	NA
deKieviet2014_children_I00032	0.165183	0.021830	NA
deKieviet2014_children_I00033	0.099688	0.021640	NA
deKieviet2014_children_I00034	0.060622	0.021540	NA
deKieviet2014_children_I00035	-0.028611	0.021312	NA
deKieviet2014_children_I00036	0.165012	0.021848	NA
deKieviet2014_children_I00037	-0.044681	0.021335	NA
deKieviet2014_children_I00038	0.064133	0.021483	NA
deKieviet2014_children_I00039	0.240971	0.021973	NA
deKieviet2014_children_I00040	0.226184	0.021892	NA
deKieviet2014_children_I00041	0.175957	0.021848	NA
deKieviet2014_children_I00042	0.174595	0.021750	NA
deKieviet2014_children_I00043	0.156473	0.021795	NA
deKieviet2014_children_I00044	0.033307	0.021463	NA
deKieviet2014_children_I00045	0.087736	0.021586	NA
deKieviet2014_children_I00046	0.282252	0.022180	NA
deKieviet2014_children_I00047	0.120648	0.021707	NA
deKieviet2014_children_I00048	0.240418	0.022072	NA
deKieviet2014_children_I00049	0.009128	0.021474	NA
Fan2014_children_I00000	0.145797	0.044437	NA
Fan2014_children_I00001	0.160623	0.044430	NA
Fan2014_children_I00002	0.200863	0.044550	NA
Fan2014_children_I00003	0.159152	0.044436	NA
Fan2014_children_I00004	0.182488	0.044585	NA
Fan2014_children_I00005	0.101417	0.044349	NA
Fan2014_children_I00006	0.050422	0.044165	NA
Fan2014_children_I00007	0.065052	0.044187	NA
Fan2014_children_I00008	0.189838	0.044509	NA
Fan2014_children_I00009	0.187100	0.044489	NA
Fan2014_children_I00010	-0.077166	0.044025	NA
Fan2014_children_I00011	0.196777	0.044507	NA
Fan2014_children_I00012	0.039368	0.044078	NA
Fan2014_children_I00013	0.005437	0.044078	NA
Fan2014_children_I00014	0.180584	0.044630	NA
Fan2014_children_I00015	0.101337	0.044300	NA
Fan2014_children_I00016	0.060376	0.044195	NA
Fan2014_children_I00017	0.083704	0.044242	NA
Fan2014_children_I00018	-0.036646	0.043967	NA
Fan2014_children_I00019	-0.040359	0.043950	NA
Fan2014_children_I00020	-0.027767	0.043915	NA
Fan2014_children_I00021	0.191524	0.044563	NA
Fan2014_children_I00022	0.168494	0.044474	NA
Fan2014_children_I00023	0.022904	0.044147	NA
Fan2014_children_I00024	-0.071514	0.043921	NA
Fan2014_children_I00025	0.006488	0.044060	NA
Fan2014_children_I00026	0.194768	0.044498	NA
Fan2014_children_I00027	0.180991	0.044435	NA
Fan2014_children_I00028	0.082341	0.044270	NA
Fan2014_children_I00029	0.088134	0.044240	NA
Fan2014_children_I00030	0.193887	0.044480	NA
Fan2014_children_I00031	0.105563	0.044324	NA
Fan2014_children_I00032	0.048868	0.044198	NA
Fan2014_children_I00033	0.179526	0.044434	NA
Fan2014_children_I00034	0.080658	0.044244	NA
Fan2014_children_I00035	0.087184	0.044284	NA
Fan2014_children_I00036	0.206242	0.044603	NA
Fan2014_children_I00037	0.178847	0.044490	NA
Fan2014_children_I00038	0.194830	0.044635	NA
Fan2014_children_I00039	-0.059892	0.043827	NA
Fan2014_children_I00040	0.082066	0.044237	NA
Fan2014_children_I00041	0.144535	0.044355	NA
Fan2014_children_I00042	0.060919	0.044178	NA
Fan2014_children_I00043	0.209415	0.044562	NA
Fan2014_children_I00044	0.187477	0.044485	NA
Fan2014_children_I00045	0.068286	0.044150	NA
Fan2014_children_I00046	-0.031285	0.043907	NA
Fan2014_children_I00047	0.041985	0.044103	NA
Fan2014_children_I00048	0.072781	0.044201	NA
Fan2014_children_I00049	0.104800	0.044358	NA
Hansen2018_children_I00000	0.147251	0.005922	NA
Hansen2018_children_I00001	0.151210	0.005922	NA
Hansen2018_children_I00002	0.107966	0.005905	NA
Hansen2018_children_I00003	0.163144	0.005931	NA
Hansen2018_children_I00004	0.164302	0.005931	NA
Hansen2018_children_I00005	0.097156	0.005895	NA
Hansen2018_children_I00006	0.157349	0.005927	NA
Hansen2018_children_I00007	0.173596	0.005937	NA
Hansen2018_children_I00008	0.120873	0.005904	NA
Hansen2018_children_I00009	0.145991	0.005923	NA
Hansen2018_children_I00010	0.144228	0.005914	NA
Hansen2018_children_I00011	0.162038	0.005926	NA
Hansen2018_children_I00012	0.137646	0.005914	NA
Hansen2018_children_I00013	0.101975	0.005897	NA
Hansen2018_children_I00014	0.162461	0.005931	NA
Hansen2018_children_I00015	0.154780	0.005924	NA
Hansen2018_children_I00016	0.158729	0.005930	NA
Hansen2018_children_I00017	0.104244	0.005897	NA
Hansen2018_children_I00018	0.163118	0.005934	NA
Hansen2018_children_I00019	0.112858	0.005902	NA
Hansen2018_children_I00020	0.178648	0.005943	NA
Hansen2018_children_I00021	0.152310	0.005922	NA
Hansen2018_children_I00022	0.146692	0.005914	NA
Hansen2018_children_I00023	0.161070	0.005930	NA
Hansen2018_children_I00024	0.110951	0.005903	NA
Hansen2018_children_I00025	0.151096	0.005925	NA
Hansen2018_children_I00026	0.140807	0.005918	NA
Hansen2018_children_I00027	0.164651	0.005931	NA
Hansen2018_children_I00028	0.080883	0.005884	NA
Hansen2018_children_I00029	0.161067	0.005927	NA
Hansen2018_children_I00030	0.115715	0.005905	NA
Hansen2018_children_I00031	0.113703	0.005901	NA
Hansen2018_children_I00032	0.167992	0.005932	NA
Hansen2018_children_I00033	0.138347	0.005913	NA
Hansen2018_children_I00034	0.114329	0.005903	NA
Hansen2018_children_I00035	0.092444	0.005891	NA
Hansen2018_children_I00036	0.153437	0.005928	NA
Hansen2018_children_I00037	0.096345	0.005892	NA
Hansen2018_children_I00038	0.166889	0.005935	NA
Hansen2018_children_I00039	0.110904	0.005903	NA
Hansen2018_children_I00040	0.157731	0.005927	NA
Hansen2018_children_I00041	0.123774	0.005907	NA
Hansen2018_children_I00042	0.162867	0.005927	NA
Hansen2018_children_I00043	0.129959	0.005910	NA
Hansen2018_children_I00044	0.111509	0.005900	NA
Hansen2018_children_I00045	0.047696	0.005867	NA
Hansen2018_children_I00046	0.131504	0.005909	NA
Hansen2018_children_I00047	0.159100	0.005928	NA
Hansen2018_children_I00048	0.118113	0.005906	NA
Hansen2018_children_I00049	0.162006	0.005931	NA
Mincic2010_children_I00000	0.109928	0.028955	NA
Mincic2010_children_I00001	0.080454	0.028903	NA
Mincic2010_children_I00002	0.153689	0.029059	NA
Mincic2010_children_I00003	0.159368	0.029024	NA
Mincic2010_children_I00004	0.060613	0.028863	NA
Mincic2010_children_I00005	0.050806	0.028885	NA
Mincic2010_children_I00006	0.113817	0.028974	NA
Mincic2010_children_I00007	0.062047	0.028903	NA
Mincic2010_children_I00008	0.176191	0.029084	NA
Mincic2010_children_I00009	0.097910	0.028952	NA
Mincic2010_children_I00010	0.182400	0.029088	NA
Mincic2010_children_I00011	0.053829	0.028860	NA
Mincic2010_children_I00012	0.179182	0.029071	NA
Mincic2010_children_I00013	0.153920	0.028996	NA
Mincic2010_children_I00014	0.076616	0.028902	NA
Mincic2010_children_I00015	0.065856	0.028892	NA
Mincic2010_children_I00016	0.070762	0.028888	NA
Mincic2010_children_I00017	0.180771	0.029080	NA
Mincic2010_children_I00018	-0.007892	0.028755	NA
Mincic2010_children_I00019	0.108006	0.028969	NA
Mincic2010_children_I00020	0.146937	0.029018	NA
Mincic2010_children_I00021	0.158788	0.029051	NA
Mincic2010_children_I00022	0.158138	0.029019	NA
Mincic2010_children_I00023	-0.031889	0.028731	NA
Mincic2010_children_I00024	0.121337	0.028956	NA
Mincic2010_children_I00025	0.145214	0.029022	NA
Mincic2010_children_I00026	0.066604	0.028898	NA
Mincic2010_children_I00027	0.163595	0.029016	NA
Mincic2010_children_I00028	0.069596	0.028908	NA
Mincic2010_children_I00029	0.142619	0.029017	NA
Mincic2010_children_I00030	0.059629	0.028876	NA
Mincic2010_children_I00031	0.066088	0.028888	NA
Mincic2010_children_I00032	0.061046	0.028860	NA
Mincic2010_children_I00033	0.179515	0.029072	NA
Mincic2010_children_I00034	-0.000361	0.028761	NA
Mincic2010_children_I00035	0.165819	0.029088	NA
Mincic2010_children_I00036	0.063593	0.028883	NA
