map	estimate	variance	sdm_z
<i>&beta;</i><sub>0</sub>	0.164113	NA	NA
Hedges' <i>g</i>	-0.004987	0.000656	-0.177969
uncorrp	0.431950	NA	NA
uncorrp_neg	0.568050	NA	NA
MyLinearModel_<i>&tau;</i><sup>2</sup>	0.009791	NA	NA
MyLinearModel_<i>H</i><sup>2</sup>	1.242366	NA	NA
MyLinearModel_<i>I</i><sup>2</sup>	16.793577	NA	NA
MyLinearModel_<i>Q</i><sup>2</sup>	126.676872	NA	-0.434426
corrp_voxel	0.000000	NA	NA
corrp_voxel_neg	-0.055909	NA	NA
corrp_tfce	0.000000	NA	NA
corrp_tfce_neg	0.000000	NA	NA
Andrews-Hanna2011_children_I00000	0.147043	0.032118	NA
Andrews-Hanna2011_children_I00001	0.269841	0.032554	NA
Andrews-Hanna2011_children_I00002	0.111821	0.031982	NA
Andrews-Hanna2011_children_I00003	0.163085	0.032092	NA
Andrews-Hanna2011_children_I00004	0.116657	0.032045	NA
Andrews-Hanna2011_children_I00005	0.026055	0.031775	NA
Andrews-Hanna2011_children_I00006	0.111659	0.032014	NA
Andrews-Hanna2011_children_I00007	0.194564	0.032229	NA
Andrews-Hanna2011_children_I00008	0.122826	0.032076	NA
Andrews-Hanna2011_children_I00009	0.215220	0.032360	NA
Andrews-Hanna2011_children_I00010	0.143234	0.032124	NA
Andrews-Hanna2011_children_I00011	0.180967	0.032227	NA
Andrews-Hanna2011_children_I00012	0.106074	0.031988	NA
Andrews-Hanna2011_children_I00013	0.134626	0.032115	NA
Andrews-Hanna2011_children_I00014	0.086838	0.031951	NA
Andrews-Hanna2011_children_I00015	0.153893	0.032126	NA
Andrews-Hanna2011_children_I00016	0.129822	0.032058	NA
Andrews-Hanna2011_children_I00017	0.059238	0.031886	NA
Andrews-Hanna2011_children_I00018	0.160882	0.032162	NA
Andrews-Hanna2011_children_I00019	0.190758	0.032290	NA
Andrews-Hanna2011_children_I00020	0.082600	0.031917	NA
Andrews-Hanna2011_children_I00021	0.078022	0.031907	NA
Andrews-Hanna2011_children_I00022	0.180896	0.032175	NA
Andrews-Hanna2011_children_I00023	0.162368	0.032203	NA
Andrews-Hanna2011_children_I00024	0.090980	0.031999	NA
Andrews-Hanna2011_children_I00025	0.207551	0.032190	NA
Andrews-Hanna2011_children_I00026	0.183955	0.032256	NA
Andrews-Hanna2011_children_I00027	0.054136	0.031851	NA
Andrews-Hanna2011_children_I00028	0.042164	0.031799	NA
Andrews-Hanna2011_children_I00029	0.189570	0.032274	NA
Andrews-Hanna2011_children_I00030	0.169462	0.032133	NA
Andrews-Hanna2011_children_I00031	0.142138	0.032126	NA
Andrews-Hanna2011_children_I00032	0.091690	0.031934	NA
Andrews-Hanna2011_children_I00033	0.045919	0.031844	NA
Andrews-Hanna2011_children_I00034	0.202425	0.032259	NA
Andrews-Hanna2011_children_I00035	0.108816	0.032022	NA
Andrews-Hanna2011_children_I00036	0.112860	0.032022	NA
Andrews-Hanna2011_children_I00037	0.051571	0.031824	NA
Andrews-Hanna2011_children_I00038	0.140301	0.032106	NA
Andrews-Hanna2011_children_I00039	0.252424	0.032482	NA
Andrews-Hanna2011_children_I00040	0.169868	0.032164	NA
Andrews-Hanna2011_children_I00041	0.080943	0.031881	NA
Andrews-Hanna2011_children_I00042	0.081445	0.031936	NA
