map	estimate	variance	sdm_z
<i>&beta;</i><sub>0</sub>	0.167592	NA	NA
Hedges' <i>g</i>	0.056928	0.000648	2.240157
uncorrp	0.982108	NA	NA
uncorrp_neg	0.017892	NA	NA
MyLinearModel_<i>&tau;</i><sup>2</sup>	0.009613	NA	NA
MyLinearModel_<i>H</i><sup>2</sup>	1.239619	NA	NA
MyLinearModel_<i>I</i><sup>2</sup>	19.180315	NA	NA
MyLinearModel_<i>Q</i><sup>2</sup>	136.948395	NA	0.273264
corrp_voxel	0.967634	NA	NA
corrp_voxel_neg	0.000000	NA	NA
corrp_tfce	0.899512	NA	NA
corrp_tfce_neg	0.000000	NA	NA
Andrews-Hanna2011_children_I00000	0.165704	0.032079	NA
Andrews-Hanna2011_children_I00001	0.155199	0.032019	NA
Andrews-Hanna2011_children_I00002	0.139021	0.031948	NA
Andrews-Hanna2011_children_I00003	0.173099	0.032083	NA
Andrews-Hanna2011_children_I00004	0.064530	0.031821	NA
Andrews-Hanna2011_children_I00005	0.192167	0.032112	NA
Andrews-Hanna2011_children_I00006	0.068139	0.031813	NA
Andrews-Hanna2011_children_I00007	0.192907	0.032083	NA
Andrews-Hanna2011_children_I00008	0.115428	0.031997	NA
Andrews-Hanna2011_children_I00009	0.196825	0.032181	NA
Andrews-Hanna2011_children_I00010	0.065197	0.031820	NA
Andrews-Hanna2011_children_I00011	-0.024520	0.031694	NA
Andrews-Hanna2011_children_I00012	0.142843	0.032033	NA
Andrews-Hanna2011_children_I00013	0.175954	0.032050	NA
Andrews-Hanna2011_children_I00014	-0.078621	0.031674	NA
Andrews-Hanna2011_children_I00015	0.084755	0.031865	NA
Andrews-Hanna2011_children_I00016	0.068767	0.031833	NA
Andrews-Hanna2011_children_I00017	0.066570	0.031874	NA
Andrews-Hanna2011_children_I00018	0.067980	0.031827	NA
Andrews-Hanna2011_children_I00019	0.005916	0.031673	NA
Andrews-Hanna2011_children_I00020	-0.020422	0.031671	NA
Andrews-Hanna2011_children_I00021	0.108771	0.031929	NA
Andrews-Hanna2011_children_I00022	0.121050	0.031966	NA
Andrews-Hanna2011_children_I00023	0.051582	0.031806	NA
Andrews-Hanna2011_children_I00024	0.080223	0.031863	NA
Andrews-Hanna2011_children_I00025	0.029304	0.031755	NA
Andrews-Hanna2011_children_I00026	0.084872	0.031871	NA
Andrews-Hanna2011_children_I00027	0.101517	0.031893	NA
Andrews-Hanna2011_children_I00028	0.031685	0.031759	NA
Andrews-Hanna2011_children_I00029	0.167513	0.032024	NA
Andrews-Hanna2011_children_I00030	0.158843	0.032074	NA
Andrews-Hanna2011_children_I00031	0.120858	0.031991	NA
Andrews-Hanna2011_children_I00032	0.184437	0.032065	NA
Andrews-Hanna2011_children_I00033	0.037336	0.031758	NA
Andrews-Hanna2011_children_I00034	0.120809	0.031952	NA
Andrews-Hanna2011_children_I00035	0.177634	0.032148	NA
Andrews-Hanna2011_children_I00036	0.157304	0.032018	NA
Andrews-Hanna2011_children_I00037	0.090921	0.031907	NA
Andrews-Hanna2011_children_I00038	0.080310	0.031824	NA
Andrews-Hanna2011_children_I00039	0.069405	0.031811	NA
Andrews-Hanna2011_children_I00040	0.146218	0.031977	NA
Andrews-Hanna2011_children_I00041	0.084714	0.031851	NA
Andrews-Hanna2011_children_I00042	0.054722	0.031808	NA
Andrews-Hanna2011_children_I00043	0.112523	0.031907	NA
Andrews-Hanna2011_children_I00044	0.111307	0.031941	NA
Andrews-Hanna2011_children_I00045	0.073426	0.031851	NA
Andrews-Hanna2011_children_I00046	0.047486	0.031777	NA
Andrews-Hanna2011_children_I00047	0.080371	0.031880	NA
Andrews-Hanna2011_children_I00048	0.120069	0.031905	NA
Andrews-Hanna2011_children_I00049	0.189919	0.032142	NA
deKieviet2014_children_I00000	0.187577	0.021788	NA
deKieviet2014_children_I00001	0.025983	0.021515	NA
deKieviet2014_children_I00002	0.085077	0.021601	NA
deKieviet2014_children_I00003	0.115630	0.021657	NA
deKieviet2014_children_I00004	0.120366	0.021636	NA
deKieviet2014_children_I00005	0.072424	0.021599	NA
deKieviet2014_children_I00006	0.112744	0.021637	NA
deKieviet2014_children_I00007	0.032334	0.021518	NA
deKieviet2014_children_I00008	0.025004	0.021517	NA
deKieviet2014_children_I00009	0.089246	0.021602	NA
deKieviet2014_children_I00010	0.108758	0.021619	NA
deKieviet2014_children_I00011	0.080730	0.021590	NA
deKieviet2014_children_I00012	0.079227	0.021598	NA
deKieviet2014_children_I00013	0.096597	0.021616	NA
deKieviet2014_children_I00014	0.105319	0.021616	NA
deKieviet2014_children_I00015	0.141338	0.021675	NA
deKieviet2014_children_I00016	0.156097	0.021716	NA
deKieviet2014_children_I00017	0.056885	0.021564	NA
deKieviet2014_children_I00018	0.075973	0.021591	NA
deKieviet2014_children_I00019	0.086266	0.021613	NA
deKieviet2014_children_I00020	0.198839	0.021815	NA
deKieviet2014_children_I00021	0.068756	0.021579	NA
deKieviet2014_children_I00022	0.128173	0.021651	NA
deKieviet2014_children_I00023	0.086762	0.021602	NA
deKieviet2014_children_I00024	-0.060667	0.021423	NA
deKieviet2014_children_I00025	0.047091	0.021568	NA
deKieviet2014_children_I00026	0.061293	0.021581	NA
deKieviet2014_children_I00027	0.032967	0.021516	NA
deKieviet2014_children_I00028	0.142573	0.021631	NA
deKieviet2014_children_I00029	0.090494	0.021617	NA
deKieviet2014_children_I00030	0.169226	0.021772	NA
deKieviet2014_children_I00031	0.061581	0.021567	NA
deKieviet2014_children_I00032	0.089389	0.021597	NA
deKieviet2014_children_I00033	0.104503	0.021656	NA
deKieviet2014_children_I00034	0.097770	0.021630	NA
deKieviet2014_children_I00035	0.062532	0.021590	NA
deKieviet2014_children_I00036	0.095527	0.021603	NA
deKieviet2014_children_I00037	0.078442	0.021607	NA
deKieviet2014_children_I00038	0.153670	0.021740	NA
deKieviet2014_children_I00039	0.183530	0.021748	NA
deKieviet2014_children_I00040	0.135077	0.021670	NA
deKieviet2014_children_I00041	0.005414	0.021478	NA
deKieviet2014_children_I00042	0.164980	0.021711	NA
deKieviet2014_children_I00043	0.119674	0.021664	NA
deKieviet2014_children_I00044	0.179942	0.021770	NA
deKieviet2014_children_I00045	0.072987	0.021570	NA
deKieviet2014_children_I00046	0.147103	0.021661	NA
deKieviet2014_children_I00047	0.076981	0.021585	NA
deKieviet2014_children_I00048	0.066729	0.021576	NA
deKieviet2014_children_I00049	0.019711	0.021517	NA
Fan2014_children_I00000	0.127234	0.044371	NA
